reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
41609,2.8.2.37,2.8.2,3.1.8;3.6.2;2.8.2;3.8.2,1.8.4.8;2.8.2.3;2.8.2.2;2.8.2.34;2.8.2.-|2.8.2.39;2.8.2.15;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.-|2.8.2.38;2.8.2.11;2.8.2.5;2.8.2.35;2.8.2.17;2.8.2|2.8.2.1|2.8.2.3|2.8.2.4,2.8.2,2.8.2;3.6.2;1.8.99;1.8.4;3.1.6,2.8.2,2.8.2
41641,6.2.1.41,6.2.1,6.3.2;6.2.1;2.3.2;2.1.3,6.2.1.2;6.2.1.3|6.2.1.7;6.2.1.7;6.2.1.14;6.2.1.36;6.2.1.48,6.2.1,6.2.1;3.1.2;1.2.1;2.3.3;6.4.1,6.2.1,6.2.1
41661,1.3.1.107,1.3.1,2.4.1;1.2.1;2.4.99;4.99.1,1.3.1.107;1.6.5.-|1.6.5.9;1.3.1.77;1.11.1.1;1.6.5.2,1.5.1;1.1.1,1.3.1;1.5.1;1.5.3;1.6.5;1.6.3,1.3.1,1.3.1
41665,1.3.1.107,1.3.1,2.1.1;2.5.1;2.4.1;2.4.2,1.3.1.107;1.6.5.-|1.6.5.9;1.3.1.77;1.6.5.-|1.6.5.3|1.6.5.9;1.11.1.1;1.6.5.2,1.5.1;1.1.1,1.3.1;1.5.3;1.5.1;1.6.3;1.14.12,1.3.1,1.3.1
41949,1.2.1.103,1.2.1,2.1.1;2.3.1;2.4.1;1.2.1,1.2.1.-|1.2.1.103|1.2.1.ag;1.2.1.38,1.2.1;1.1.1,1.2.1;1.1.1;1.17.1;1.3.1;1.12.1,1.2.1,1.2.1
42073,4.2.1.163,4.2.1,4.2.1;4.3.1;4.1.99;4.1.2,4.1.2|4.1.2.-|4.1.2.52;4.2.1.80;4.1.1.68;2.6.1.39;1.14.11.4;2.6.1.57;2.6.1.-|2.6.1.11;2.6.1.-|2.6.1.118|2.6.1.ah,4.2.1,4.2.1;1.11.2;3.3.2;3.2.1;1.14.18,4.2.1,4.2.1
42297,2.3.1.n4,2.3.1,2.4.1;2.3.1;2.3.2;2.8.3,2.3.1.51;2.3.1.15,2.3.1,2.3.1;3.1.2;6.2.1;1.2.1;2.3.2,2.3.1,2.3.1
42313,1.18.1.6,1.18.1,7.2.1;1.16.1;1.97.1;1.21.99,1.8.1.13;1.3.1.10|1.3.1.39;1.2.1.44;1|1.14.13.39|1.14.14.1|1.16.1.7|1.18.1.2|1.6.2.2;1.16.1.9;1.3.1.32;1.13.12.-|1.14.13.210,1.18.1;1.6.2,1.18.1;1.17.1;1.12.1;1.16.1;1.1.1,1.18.1,1.18.1
42317,1.2.7.11,1.2.7,1.17.7;2.7.14;1.2.7;1.6.1,1.2.7.1;1.2.1|1.2.1.-|1.2.1.104|1.2.1.51|1.2.1.M10|1.2.4.1|1.2.4.2|1.2.4.4|1.8.1.4|2.3.1.12|2.3.1.168|2.3.1.61;1.2.1.51,3.1.2;2.3.1,1.2.7;2.3.1;6.2.1;3.1.2;1.8.7,1.2.7,1.2.7
42393,1.1.1.359,1.1.1,1.1.1;1.3.1;1.5.1;1.2.1,1.1.1.118|1.1.1.47;1.1.1.121;1.1.1.118|1.1.1.121|1.1.1.359|1.1.1.370|1.1.1.47;1.1.1.120|1.1.1.179|1.1.1.359|1.1.1.360|1.1.1.47|1.1.1.48|1.3.1.20;1.1.1.119|1.1.1.47;1.1.1.120;1.1.1.376;1.1.1.122|1.1.1.316;1.1.1.116;1.1.1.117;1.1.1.390;1.1.1.363|1.1.1.388|1.1.1.47|1.1.1.49;1.1.1.363|1.1.1.388;1.1.1.107|1.1.1.122;1.1.1.203;1.1.1.233;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.17.1;5.3.1;1.12.1;1.18.1,1.1.1,1.1.1
42441,1.4.1.29,1.3.1,2.3.1;2.8.3;2.4.1;2.1.1,1.4.1.21;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.4.1;1.5.1;1.2.1;1.3.1;1.1.1,1.4.1,1.4.1
42657,3.1.1.97,3.1.1,3.1.1;2.5.1;2.7.7;4.2.3,3.1.1.97;3.1.1.100;3.1.1.82;3.4.21.62;1.13.11|1.13.11.-|1.13.11.8;3.1.1.95;3.1.1.1,3.1.1,3.1.1;1.2.98;3.6.1;2.7.2;3.3.2,3.1.1,3.1.1
42669,1.1.1.377,1.1.1,1.3.1;1.1.1;2.4.1;1.5.1,1.1.1.173|1.1.1.378;1.1.1.377|1.1.1.378;1.1.1.119|1.1.1.179;1.1.1.119;1.1.1.120;1.1.1.376;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.1.1.121;1.1.1.359;1.1.1.117;1.1.1.179|1.3.1.20;1.1.1.119|1.1.1.47;1.1.1.120|1.1.1.179|1.1.1.359|1.1.1.360|1.1.1.47|1.1.1.48|1.3.1.20;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.363|1.1.1.49;1.1.1.346;1.1.1.122|1.1.1.316;1.1.1.21,1.1.1,1.1.1;3.2.2;1.17.1;1.12.1;5.3.1,1.1.1,1.1.1
42669,1.1.1.377,1.1.1,1.3.1;1.1.1;2.4.1;1.5.1,1.1.1.173|1.1.1.378;1.1.1.377|1.1.1.378;1.1.1.119|1.1.1.179;1.1.1.119;1.1.1.120;1.1.1.376;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.1.1.121;1.1.1.359;1.1.1.117;1.1.1.179|1.3.1.20;1.1.1.119|1.1.1.47;1.1.1.120|1.1.1.179|1.1.1.359|1.1.1.360|1.1.1.47|1.1.1.48|1.3.1.20;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.363|1.1.1.49;1.1.1.346;1.1.1.122|1.1.1.316;1.1.1.21,1.1.1,1.1.1;3.2.2;1.17.1;1.12.1;5.3.1,1.1.1,1.1.1
42673,1.14.99.50,1.13.12,1.14.15;1.14.99;1.13.11;4.2.1,1.14.99.51;1.8.3.3;1.4.3.2;1.1.3.15;1.8.3.5;1.4.3.13;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.3,3.5.1,1.21.3;1.8.3;3.13.1;1.16.3;1.14.19,1.14.99,1.8.3
42777,2.1.1.180,2.1.1,2.1.1;1.3.7;2.5.1;2.3.1,2.1.1.137;2.1.1.220;2.1.1.286;2.1.1.287;2.1.1.218;2.1.1.217;2.1.1.180;2.1.1.184;2.1.1.181,2.1.1,2.1.1;2.8.4;3.13.2;2.5.1;1.17.98,2.1.1,2.1.1
42833,2.2.1.12,2.2.1,5.5.1;4.1.2;2.2.1;5.4.99,2.2.1.12;1.2.4.1;2.2.1.7,1.14.11,4.1.1;3.7.1;1.13.12;1.13.11;5.3.3,2.2.1,2.2.1
42969,2.1.1.206,2.1.1,2.1.1;2.5.1;1.3.7;1.3.8,2.1.1.137;2.1.1.186;2.1.1.198,2.1.1,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98,2.1.1,2.1.1
43069,1.14.14.126,1.14.14,1.14.14;1.14.13;4.1.1;1.14.12,1.14.14.126;1.14.14.3;1.14.14.28;1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.108;1.14.99.46,1.14.14,1.14.14;1.14.19;1.14.99;1.19.6;1.17.8,1.14.14,1.14.14
43165,2.4.2.48,2.4.2,2.1.1;2.5.1;2.3.1;2.3.2,2.4.2.29;2.4.2.64,2.4.2,2.4.2;2.7.8;2.4.1;2.7.4;5.4.99,2.4.2,2.4.2
43209,2.1.1.229,2.1.1,2.1.1;1.3.8;2.5.1;1.3.7,2.1.1.229;2.1.1.207;2.1.1.190;2.1.1.189,2.1.1,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98,2.1.1,2.1.1
43221,2.1.1.242,2.1.1,2.1.1;1.3.7;1.3.8;2.5.1,2.1.1.173;2.1.1.172,2.1.1,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98,2.1.1,2.1.1
43501,1.1.1.203,1.1.1,1.3.1;1.1.1;2.4.1;1.5.1,1.1.1.203;1.1.1.107|1.1.1.122;1.1.1.118|1.1.1.47;1.1.1.121;1.1.1.118|1.1.1.121|1.1.1.359|1.1.1.370|1.1.1.47;1.1.1.390;1.1.1.363|1.1.1.388|1.1.1.47|1.1.1.49;1.1.1.363|1.1.1.388;1.1.1.376;1.1.1.122|1.1.1.316;1.1.1.48;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.1.1,1.1.1;1.17.1;5.3.1;1.12.1;5.1.3,1.1.1,1.1.1
43689,2.7.9.1,2.7.11,2.4.1;2.8.3;2.3.1;2.3.2,2.7.3.9;2.7.1.40;2.7.1.121,,2.7.3;2.7.9;3.9.1;2.7.1;2.7.13,2.7.3,2.7.3
43721,2.1.1.325,2.1.1,2.1.1;2.5.1;1.3.8;2.3.1,2.1.1.-|2.1.1.325;2.1.1.100;2.1.1.114;2.1.1.64,2.1.1,2.1.1;2.5.1;3.13.2;2.8.4;2.3.1,2.1.1,2.1.1
43901,3.2.1.161,3.2.1,3.1.1;2.4.1;4.1.1;1.3.1,3.2.1.161;3.2.1.3;3.2.1.22;3.2.1.22|3.2.1.23|3.2.1.85,3.2.1,3.2.1;2.4.1;3.2.2;3.1.1;4.2.1,3.2.1,3.2.1
44133,2.5.1.128,2.5.1,1.21.98;1.12.99;2.1.1;1.3.8,2.5.1.128;2.5.1.16|2.5.1.22|2.5.1.79,2.5.1,2.5.1;2.1.1;1.1.98;2.8.4;3.13.2,2.5.1,2.5.1
44345,6.3.2.47,6.3.2,6.3.2;6.3.4;6.3.1;6.3.3,6.3.2.47;6.3.2.2,6.3.2,6.3.2;6.3.1;3.6.5;3.6.4;6.3.3,6.3.2,6.3.2
44593,2.1.1.222,2.1.1,2.1.1;2.5.1;1.3.7;2.3.1,2.1.1.222,2.1.1,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98,2.1.1,2.1.1
44737,2.3.1.245,2.3.1,2.8.3;2.4.1;2.3.1;2.3.2,2.3.1.180,2.3.1,2.3.1;4.1.2;2.3.3;6.2.1;2.3.2,2.3.1,2.3.1
44761,2.1.1.201,2.1.1,2.1.1;2.5.1;2.3.1;3.5.4,2.1.1.201,2.1.1,2.1.1;2.8.4;2.5.1;3.13.2;1.17.98,2.1.1,2.1.1
44809,2.5.1.74,2.5.1,2.5.1;3.1.1;2.3.1;4.1.1,2.5.1.74;2.5.1.-|2.5.1.117;2.5.1.116;2.5.1.32;2.5.1.-|2.5.1.115;2.5.1.103|2.5.1.21|2.5.1.96;4.2.3.148;4.2.3.188;2.5.1.130;4.2.3.-|4.2.3.130;4.2.3.-|4.2.3.104;4.2.3.59;4.2.3.145,2.5.1,2.5.1;4.1.1;2.7.7;4.2.3;6.1.1,2.5.1,2.5.1
44901,3.1.1.25,3.1.1,3.1.1;2.4.1;2.4.2;3.2.1,3.1.1.17|3.1.1.25;3.1.1|3.1.1.-|3.1.1.17;3.2.1.144;1.1.99.3;3.1.1.65;1.2.1.3;5.5.1.27;1.1.3.9,3.1.1,3.1.1;4.2.1;3.7.1;1.2.98;5.4.1,3.1.1,3.1.1
45033,1.7.2.6,1.7.2,1.16.3;1.7.2;1.6.99;1.6.3,1.7.3.4|1.7.3.6;1.7.1.4;1.13.12.16;1.7.6.1;1.13.12.-|1.14.13.210;1.13.11.-|1.13.11.64;3.5.99.9;1.7.3.1;1.7.2.6;1.7.99.8|3.-.-.-|4.2.1;7.2.1.3;1.7.5.1|1.7.99.4;1.7.2.1;4.1.99.17,5.1.1,1.7.2;1.9.6;1.7.3;1.8.2;1.16.3,1.7.2,1.7.2
45073,1.14.14.129,1.14.14,1.14.14;1.19.6;1.14.12;1.7.7,1.14.14.28;1.14.14.3;1.14.14.13;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.129;1.3.99.3;1.14.14.5;1.14.99.46;1.14.14.30;1.14.14.108;1.13.12.16;1.3.99.12;1.14.19.9,1.14.14,1.14.14;1.14.19;1.14.99;1.5.1;1.17.8,1.14.14,1.14.14
45125,2.7.1.187,2.7.1,3.1.1;2.7.1;2.8.2;2.4.1,2.3.1.193;6.3.4.16|6.3.5.5;2.7.2.2,2.7.1,2.7.1;2.7.4;2.7.6;2.7.11;2.7.7,2.7.1,2.7.1
45329,5.1.99.8,5.4.99,5.1.3;5.1.2;5.1.99;5.99.1,4.1.2.25;3.1.3.1;1.5.1.-|1.5.1.50;3.5.4.11;3.1.4.56;4.1.2.59;3.6.1.67;4.1.2.60;4.2.1.160;3.5.4.16,5.1.1,5.1.3;1.1.1;4.1.2;1.1.99;5.4.99,5.1.3,4.1.2
45333,1.13.11.81,1.13.12,1.13.11;4.2.1;1.13.12;4.3.1,1.13.11.81;1.1.99.8;1.14.14.154;1.13.11.41;1.13.11.54,1.14.16,3.5.4;1.14.16;1.5.99;1.5.1;4.3.3,1.13.11,1.14.16
45485,4.1.1.1,4.1.1,7.2.4;1.5.1;4.1.1;1.1.1,1.2.4.1;4.1.1.1;4.1.1.64,4.1.1,4.1.1;1.1.1;1.17.98;2.2.1;1.2.7,4.1.1,4.1.1
45561,5.1.1.21,5.1.1,5.1.1;5.1.99;5.1.3;5.1.2,2.6.1.32|2.6.1.42;1.14.11.74;1.14.14.38|1.14.14.39;1.14.11.45;1.4.3.2;1.4.1.20|1.4.1.8|1.4.1.9;6.2.1.46;3.5.1.14,5.1.1,2.6.1;5.1.1;5.4.99;2.3.1;5.1.99,5.1.1,5.1.1
45705,1.1.1.195,1.1.1,2.4.1;1.1.1;1.3.1;2.8.2,1.1.1.195;1.1.1.194|1.1.1.195|1.1.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.1.1.183|1.1.1.195|1.1.1.2;1.1.1.318;1.14.13.240;1.1.1.184,1.1.1,1.1.1;1.17.1;1.12.1;1.2.1;1.18.1,1.1.1,1.1.1
45725,1.1.1.195,1.1.1,1.1.1;1.3.1;2.4.1;1.2.1,1.1.1|1.1.1.183|1.1.1.195|1.1.1.2;1.1.1.194|1.1.1.195|1.1.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.6.5.2,1.1.1,1.1.1;1.17.1;1.12.1;1.2.1;2.7.1,1.1.1,1.1.1
46189,3.5.5.7,3.5.5,3.5.5;3.12.1;3.5.3;3.1.1,3.5.5.1|3.5.5.2|3.5.5.5|3.5.5.7;3.5.1.4;3.5.1.1|3.5.1.2|3.5.1.3|3.5.1.4,1.17.98,3.5.1;3.5.5;1.2.99;4.2.1;3.5.2,3.5.5,3.5.5
46245,1.14.19.32,1.14.19,1.14.19;1.14.14;1.14.13;1.14.18,1.14.19.32;1.16.3.1;1.14.99.31;1.14.99.32;1.3.3.6;1.14.19.5;1.14.19.1|1.14.19.M26,1.14.19,1.14.19;1.14.18;1.16.3;3.6.1;1.14.13,1.14.19,1.14.19
46425,1.14.19.44,1.14.19,1.14.19;1.14.14;1.14.12;1.6.3,1.14.19.44;1.16.3.1;1.14.19.3;1.14.19.6,1.14.19,1.14.19;1.14.18;1.16.3;3.6.1;1.8.2,1.14.19,1.14.19
46449,2.3.2.21,2.3.2,2.3.2;2.4.1;3.1.1;2.8.2,2.3.2.21;3.1.4.15;3.1.4.17|3.1.4.35|3.1.4.53|3.6.1.1,,2.3.2;6.1.1;2.3.1;4.3.2;5.1.3,2.3.2,2.3.2
46521,1.14.18.6,1.14.19,1.14.18;1.21.3;1.14.99;1.14.19,1.16.3.1;1.14.18.6;1.14.11|1.14.11.-|1.14.11.15;1.14.11|1.14.11.-|1.14.11.13;1.14.11.18;1.1.3.20;1.14.99.9;1.14.13.79,1.14.18,1.14.18;1.14.19;1.16.3;1.1.2;1.17.2,1.14.18,1.14.18
46537,1.14.19.38,1.14.19,1.14.19;1.14.18;1.14.12;1.6.3,1.14.99.33;1.16.3.1;1.14.19.39;1.13.11.49;1.14.19.38;1.14.13.79;1.14.13.144;1.14.99.9;1.14.13.78;1.14.13.72;1.14.13.246;1.14.13.70,1.14.19,1.14.19;1.16.3;1.14.18;3.6.1;1.14.13,1.14.19,1.14.19
46545,1.14.19.17,1.14.19,1.14.19;1.14.18;1.6.3;1.21.3,1.16.3.1;1.14.17.1;1.14.19.17;1.3.3.6;1.14.12.19,1.14.19,1.14.19;1.14.18;1.16.3;1.1.2;1.13.11,1.14.19,1.14.19
46773,1.14.19.28,1.14.19,1.14.19;1.14.14;1.14.12;1.21.3,1.14.19.-|1.14.19.1|1.14.19.M26|1.14.19.n4;1.14.19.28;1.14.19.42;1.14.99.1;1.14.19.3;5.3.3.8,1.14.19,1.14.19;1.14.15;1.16.3;1.2.7;1.6.1,1.14.19,1.14.19
46973,1.3.99.37,1.3.99,1.1.99;1.3.99;1.5.99;1.17.99,1.3.99.37;2.5.1.150;1.3.99.27;4.2.1.161;5.2.1.-|5.2.1.13;5.5.1.-|5.5.1.18;1.3.5.6;1.14.15.9;4.2.1.131;5.5.1.-|5.5.1.19;1.3.8.2;1.3.99.40;1.3.99.39;5.2.1.-|5.2.1.14;1.14.13.90;5.3.3.5;1.14.13.129;2.5.1|2.5.1.32|5.5.1.19,1.3.99,1.3.99;1.1.99;1.21.99;1.17.99;1.14.99,1.3.99,1.3.99
47145,1.14.19.3,1.14.19,1.14.19;1.14.12;1.14.14;1.6.3,1.14.19.3;1.16.3.1;1.14.19.44;1.14.19.6,1.14.19,1.14.19;1.14.18;1.16.3;3.6.1;1.8.2,1.14.19,1.14.19
47545,5.1.1.22,5.1.1,5.3.1;5.1.3;5.1.1;5.1.2,5.1.1.22;2.8.3.-|2.8.3.21;1.14.11.1;5.1.1.8;2.3.1.7;3.1.1.28;2.3.1.21;1.1.1.108;4.2.1.89;1.14.13.239;2.3.1.137|2.3.1.7;1.5.1.12|1.5.1.2,5.1.1,5.1.1;2.6.1;5.1.99;5.4.3;6.3.2,5.1.1,5.1.1
47985,4.2.3.156,4.2.3,3.3.2;2.1.2;3.13.1;1.1.98,4.2.3.156;2.5.1.21;1.3.1.96|2.5.1.21;2.5.1.96;2.5.1.148;2.5.1.41;1.3.1.97|2.5.1.-;2.5.1.32,2.5.1,4.2.3;3.1.7;2.5.1;5.5.1;4.2.1,2.5.1,2.5.1
47993,7.1.1.1,1.3.1,2.7.1;2.8.2;2.7.4;2.7.7,1.6.1.4;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,,2.7.4;2.8.3;2.3.1;2.6.1;5.1.3,2.7.4,2.3.1
48009,1.14.13.209,1.14.13,1.14.13;4.2.1;4.1.1;1.14.19,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.3.1.44;1.14.13.223;1.1.1.-|1.1.1.211|1.1.1.35,1.14.13,1.14.13;1.14.12;1.6.3;1.14.19;1.17.1,1.14.13,1.14.13
48237,2.3.1.272,2.3.1,3.1.1;4.99.1;1.2.1;1.1.1,3.7.1.24|3.7.1.n;2.3.1.156;4.2.1.154;2.5.1.-|2.5.1.136;2.4.1.360;1.13.12.21;4.1.1.69;4.1.1.103;4.1.1.51;3.7.1.4;1.14.21.7;1.6.5.7;1.13.11.37;2.5.1.-|2.5.1.102;1.13.11.4;1.6.5.2,,3.7.1;4.1.1;2.7.1;1.13.11;5.5.1,3.7.1,3.7.1
48613,2.8.1.11,2.5.1,2.3.3;2.3.2;3.1.2;1.8.99,2.8.1.11;2.8.1.4,2.8.2,2.8.1;1.8.4;1.8.99;2.8.5;1.8.5,2.8.1,2.8.1
48921,1.3.7.14,1.3.7,1.20.4;1.5.7;1.8.7;1.12.7,6.3.2.25;6.3.4.3,,1.3.7;1.18.6;3.6.5;3.6.4;3.6.1,1.3.7,1.3.7
48965,1.11.1.8,3.3.2,1.13.11;1.13.12;1.14.13;4.2.1,1.11.1.8;1.11.1.16;1.11.1.16|1.11.1.7,1.11.1,1.11.1;1.11.2;1.5.3;1.14.19;1.1.3,1.11.1,1.11.1
49005,1.14.13.222,1.14.13,1.14.13;1.14.19;1.14.14;1.14.15,1.14.13.222;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.240;1.14.14.1,1.14.13;1.3.1,1.14.13;1.14.12;1.6.3;1.14.99;1.1.1,1.14.13,1.14.13
49045,1.14.13.215,1.14.13,1.14.19;1.14.13;1.14.14;1.14.15,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.13.26;1.14.13.87;1.14.12.-|1.14.12.10;1.14.13.113;1.14.18.9;1.14.13.25;1.11.1.1|1.14.12.17,1.14.13;1.1.1,1.14.13;1.3.1;1.14.12;1.6.5;1.10.3,1.14.13,1.14.13
49097,1.21.98.3,2.1.1,1.2.1;2.4.1;1.1.1;2.8.3,1.17.98.2;1.97.1|1.97.1.4;1.21.98.4;1.3.98.7;2.8.1.8,,2.5.1;2.1.1;3.1.1;1.17.98;3.13.2,2.1.1,2.1.1
49129,2.1.1.326,2.1.1,2.1.1;2.3.1;1.4.1;2.5.1,2.1.1.326;2.8.4.4,2.1.1,2.1.1;1.21.98;1.17.98;1.1.99;1.1.98,2.1.1,2.1.1
49181,2.1.1.333,2.1.1,2.1.1;2.5.1;2.3.1;1.3.7,2.1.1.11;2.1.1.151;2.1.1.132;2.1.1.201,2.1.1,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98,2.1.1,2.1.1
49253,2.7.1.202,2.7.1,2.7.1;2.4.1;2.4.2;3.1.1,2.7.1.202|2.7.1.69;3.1.3|3.1.3.-|3.1.3.11|3.1.3.23;3.1.3.68,2.7.1,2.7.1;2.7.13;2.7.3;3.9.1;2.7.9,2.7.1,2.7.1
49421,2.7.1.214,2.7.1,2.8.2;3.1.1;2.7.1;2.7.7,2.7.1.5;2.7.1.51;2.7.1.3|2.7.1.51;2.7.1.92;2.7.1.209;2.7.1.217;2.7.1|2.7.1.11,2.7.1,2.7.1;2.7.4;2.7.11;2.7.6;2.7.8,2.7.1,2.7.1
49445,3.1.2.32,3.1.2,3.1.2;2.3.2;2.3.3;3.13.1,1.13.11.80;2.3.1.13|2.3.1.192;2.3.1.115;2.3.1.164;2.3.1.171;4.4.1.26;2.3.1.119;6.2.1.4;6.3.2.50;2.3.3.5;2.3.3.1|2.3.3.5|4.1.3.31;1.2.4.2|1.8.1.4|2.3.1.61,2.3.1,3.1.2;1.2.1;2.3.3;6.2.1;2.3.1,2.3.1,2.3.1
49449,3.2.1.197,3.2.1,2.4.2;3.2.1;2.4.1;3.1.1,3.2.1.74;3.2.1.21|3.2.1.25|3.2.1.74,3.2.1,3.2.1;4.2.1;5.1.3;3.1.3;3.6.1,3.2.1,3.2.1
49517,1.14.11.54,1.14.11,1.14.11;1.14.20;1.13.12;4.1.1,1.14.11.33;1.14.11.67;1.14.11.53;1.14.11.51;1.14.11.27|1.14.11.65;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.31;1.14.11.32;1.14.11.42;1.14.20.15;1.14.11.73;1.14.11.58;1.14.11.47;1.14.11.16;1.14.11.30;1.14.11.7;1.14.11.2,1.14.11,1.14.11;3.5.4;2.6.1;1.14.20;1.13.11,1.14.11,1.14.11
49521,1.14.11.53,1.14.11,1.4.7;3.4.15;1.7.7;2.1.4,1.14.11.67;1.14.11.53;1.14.11.54;1.14.11.33;1.14.11.51;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.31;1.14.11.32;1.14.11.42;1.14.20.15;1.14.11.58;1.14.11.16;1.14.11.30;1.14.11.7;1.14.11.2,1.14.11,1.14.11;1.14.20;2.6.1;1.13.11;4.1.1,1.14.11,1.14.11
49573,4.99.1.9,4.99.1,2.1.1;4.99.1;2.5.1;2.3.1,4.99.1.1;1.14.14.18|1.14.99.3;2.1.1.342;4.99.1.4,4.98.1;4.99.1,4.99.1;1.3.3;1.14.99;1.21.99;1.17.99,4.99.1,4.99.1
49669,1.14.13.224,1.14.13,1.14.99;1.14.13;1.14.15;1.3.8,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.-|1.14.13.224;1.14.13.223;1.14.12.10;1.14.13.69;1.14.13.87;1.14.13.113;1.14.13.25;1.14.13.26;1.14.18.9;1.11.1.1|1.14.12.17,1.14.13,1.14.13;1.17.1;1.6.3;1.14.12;1.14.19,1.14.13,1.14.13
49949,1.10.3.16,1.10.3,1.5.3;1.1.3;1.21.3;1.2.3,1.10.3.16;1.1.3.15;1.4.3.3;1.4.3.2;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.8.3.5;1.3.3.16;1.4.3.13,1.10.3,1.3.3;1.10.3;1.21.3;1.17.3;1.8.3,1.10.3,1.10.3
50225,2.1.1.222,2.1.1,2.1.1;2.5.1;2.3.1;1.3.7,2.1.1.222,2.1.1,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98,2.1.1,2.1.1
50229,1.14.14.27,1.14.14,1.14.14;1.14.19;1.14.12;1.14.13,1.14.14.8;1.14.14.15;1.14.19.56;1.14.14.27;1.14.14.20;1.14.14.9;1.14.19.9;1.2.99.7;2.1.1.74,1.14.14,1.14.14;1.14.19;1.17.8;1.3.8;1.5.1,1.14.14,1.14.14
50365,1.14.19.73,1.14.19,1.14.14;1.14.19;1.14.12;1.14.13,1.14.19.73;1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.19.68;1.14.19.64;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.14.14.155;1.14.14.108;1.14.99.46;1.14.14.12;1.14.14.22,1.14.19;1.14.14,1.14.19;1.14.14;1.21.3;1.14.99;1.5.1,1.14.19,1.14.19
50381,2.3.1.253,2.3.1,2.7.1;2.7.4;2.8.2;2.7.10,2.3.1.206;2.3.1.177;2.3.1.233;2.3.1.95;2.3.1.146;2.3.1.156;2.3.1|2.3.1.39|2.3.1.74,2.3.1,2.3.1;3.1.2;6.2.1;2.3.3;4.1.1,2.3.1,2.3.1
50397,2.3.1.230,2.3.1,2.3.3;2.3.2;6.2.1;3.1.2,2.3.1.230;2.3.1.86;2.3.1.207;2.3.1|2.3.1.-|2.3.1.206;2.3.1.295;2.3.1.85;2.3.1.301;2.3.1.47,2.3.1,2.3.1;3.1.2;2.3.3;4.1.1;1.2.1,2.3.1,2.3.1
50485,2.3.1.254,2.3.1,2.4.1;2.3.1;2.8.3;2.3.2,2.3.1.254;2.3.1.1,2.3.1,2.3.1;2.3.2;2.3.3;6.3.2;3.4.17,2.3.1,2.3.1
50525,2.3.1.256,2.3.1,2.3.1;2.4.1;2.8.3;2.3.2,2.3.1.256;2.3.1.1,2.3.1,2.3.1;2.3.2;2.3.3;6.3.2;3.4.17,2.3.1,2.3.1
50565,2.3.1.258,2.3.1,2.3.1;2.4.1;2.8.3;2.3.2,2.3.1.258;2.3.1.1,2.3.1,2.3.1;2.3.2;2.3.3;6.3.2;3.4.17,2.3.1,2.3.1
