reaction,left_comp,right_comp,left_smiles,right_smiles
R03176,3beta-Hydroxy-Delta5-steroid // NAD//,3-Oxo-Delta5-steroid // NADH // H//,CC12CCCC1C3CC=C4C[C@H](CCC4(C3CC2)C)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,CC12CCCC1C3CC=C4CC(=O)CCC4(C3CC2)C.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R11972,UDP-L-rhamnose // alpha-D-Galacturonosyl-[(1->2)-alpha-L-rhamnosyl-(1->4)-alpha-D-galacturonosyl]n,UDP // [(1->2)-alpha-L-Rhamnosyl-(1->4)-alpha-D-galacturonosyl]n,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O.C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H]([C@H]([C@H](O[C@@H]2C(=O)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)C(=O)O)O)O)O)O)O,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O.C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H]([C@H]([C@H](O[C@@H]2C(=O)O)O[C@@H]3[C@@H]([C@H]([C@@H](O[C@H]3O[C@@H]4[C@@H]([C@H]([C@H](O[C@@H]4C(=O)O)O)O)O)C)O)O)O)O)O)O)O
R09724,trans-Permethrin // H2O,"(3-Phenoxyphenyl)methanol // (1S,3R)-3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate",CC1([C@H]([C@@H]1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C.O,C1=CC=C(C=C1)OC2=CC=CC(=C2)CO.CC1([C@H]([C@@H]1C(=O)O)C=C(Cl)Cl)C
R09561,2 Glutathione amide // NAD//,Glutathione amide disulfide // NADH // H//,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)N)[C@@H](C(=O)O)N.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N)NC(=O)CC[C@@H](C(=O)O)N)C(=O)NCC(=O)N)[C@@H](C(=O)O)N.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R07392,S-Methyl-5-thio-D-ribulose 1-phosphate,"2,3-Diketo-5-methylthiopentyl-1-phosphate // H2O",CSC[C@H]([C@H](C(=O)COP(=O)(O)O)O)O,CSCCC(=O)C(=O)COP(=O)(O)O.O
R02150,Histamine // Oxygen // H2O,Imidazole-4-acetaldehyde // Ammonia // Hydrogen peroxide,C1=C(NC=N1)CCN.O=O.O,C1=C(NC=N1)CC=O.N.OO
R09407,Aflatoxin B1 // Oxygen // NADPH // H//,"Aflatoxin B1-endo-8,9-epoxide // H2O // NADP//",COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C5C=COC5OC4=C1.O=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4[C@@H]5[C@H]6[C@H](O6)O[C@@H]5OC4=C1.O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
R11529,[Enzyme]-S-sulfanylcysteine // [Protein]-L-cysteine,[Enzyme]-cysteine // [Protein]-S-sulfanyl-L-cysteine,CN1CCCCC1CN2C=C(C3=CC=CC=C32)C(=O)C4=C(C=CC(=C4)[N+](=O)[O-])I.*NC(=O)[C@H](CS)NC(*)=O,C1=CC2=C(C=C1F)C(=CN2)CC(=O)O.*NC(=O)[C@H](CSS)NC(*)=O
R07839,"(1E)-4-Oxobut-1-ene-1,2,4-tricarboxylate","(1E,3E)-4-Hydroxybuta-1,3-diene-1,2,4-tricarboxylate",C(/C(=C\C(=O)O)/C(=O)O)C(=O)C(=O)O,C(=C(\C=C(/C(=O)O)\O)/C(=O)O)\C(=O)O
R00453,L-Lysine // Pyruvate,L-2-Aminoadipate 6-semialdehyde // L-Alanine,C(CCN)C[C@@H](C(=O)O)N.CC(=O)C(=O)O,C(CC=O)C[C@@H](C(=O)O)N.C[C@@H](C(=O)O)N
R02071,ATP // D-Fructose 1-phosphate,"ADP // beta-D-Fructose 1,6-bisphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.C([C@@H]1[C@H]([C@@H](C(O1)(COP(=O)(O)O)O)O)O)O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.C([C@@H]1[C@H]([C@@H]([C@](O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O
R04384,Methanol // Co(I) corrinoid protein,Methyl-Co(III) corrinoid protein // H2O,CO.*/C1=C2/N=C(/C(*)=C3\N=C(/C(*)=C4\N([Co])C(*)(C(*)(*)C4(*)*)C4(*)N=C1C(*)(*)C4(*)*)C(*)(*)C3(*)*)C(*)(*)C2(*)*,*/C1=C2/N=C(/C(*)=C3\N=C(/C(*)=C4\N([Co+]C)C(*)(C(*)(*)C4(*)*)C4(*)N=C1C(*)(*)C4(*)*)C(*)(*)C3(*)*)C(*)(*)C2(*)*.O
R11971,[SoxY protein]-S-disulfanyl-L-cysteine // 6 Ferricytochrome c // 3 H2O,[SoxY protein]-S-sulfosulfanyl-L-cysteine // 6 Ferrocytochrome c // 6 H//,*N[C@@H](CSSS)C(*)=O.*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4n3[Fe+]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2)NC(*)=O.O,*N[C@@H](CSSS(=O)(=O)O)C(*)=O.*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2)NC(*)=O.[H+]
R12039,Acyl-CoA // Phosphatidyl-myo-inositol monomannoside,CoA // Triacylated phosphatidyl-myo-inositol monomannoside,*C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(=O)C1=CC(=C(C=C1F)OC)N,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O.CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)O
R12588,S-Inosyl-L-homocysteine // H2O,Inosine // L-Homocysteine,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O.O,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O.C(CS)[C@@H](C(=O)O)N
R10442,NDP // H2O,Nucleoside 5'-phosphate // Orthophosphate,*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.O,*[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.OP(=O)(O)O
R04291,UDP-N-acetyl-alpha-D-glucosamine // Lysosomal-enzyme D-mannose,UMP // Lysosomal-enzyme N-acetyl-D-glucosaminyl-phospho-D-mannose,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O.*O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O.*O[C@H]1O[C@H](COP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H](O)[C@@H]1O
R07360,Prenyl-L-cysteine // Oxygen // H2O,Prenal // L-Cysteine // Hydrogen peroxide,CC(=CCC/C(=C/CSC[C@@H](C(=O)O)N)/C)C.O=O.O,CC(C)=CCC/C(C)=C/C=O.C([C@@H](C(=O)O)N)S.OO
R02622,Protein glutamine // H2O,Protein glutamate // Ammonia,*NC(=O)[C@H](CCC(N)=O)NC(*)=O.O,*NC(=O)[C@H](CCC(=O)O)NC(*)=O.N
R10576,(9Z)-Octadecenoic acid // Oxygen,"(8E,10S)-10-Hydroperoxyoctadeca-8-enoate",CCCCCCCC/C=C\CCCCCCCC(=O)O.O=O,CCCCCCCC[C@@H](/C=C/CCCCCCC(=O)O)OO
R13159,"Quillaic acid 3-O-beta-D-xylosyl-1,3-(beta-D-galactosyl-1,2)-beta-D-glucuronide-28-O-alpha-L-rhamnosyl-1,2-beta-D-fucoside // UDP-D-xylose","Quillaic acid 3-O-beta-D-xylosyl-1,3-(beta-D-galactosyl-1,2)-beta-D-glucuronide-28-O-beta-D-xylosyl-1,4-alpha-L-rhamnosyl-1,2-beta-D-fucoside // UDP",C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2OC(=O)[C@]34CCC(C[C@H]3C5=CC[C@@H]6[C@]7(CC[C@@H]([C@@]([C@@H]7CC[C@]6([C@@]5(C[C@H]4O)C)C)(C)C=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C(=O)O)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)C)(C)C)C)O)O)O)O)O.C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)[C@]23CCC(C[C@H]2C4=CC[C@@H]5[C@]6(CC[C@@H]([C@@]([C@@H]6CC[C@]5([C@@]4(C[C@H]3O)C)C)(C)C=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O[C@H]9[C@@H]([C@H]([C@H]([C@H](O9)CO)O)O)O)C)(C)C)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O)O)O.C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O
R11073,"7,8-Dihydroneopterin","7,8-Dihydromonapterin",C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@@H](CO)O)O,C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@H](CO)O)O
R03264,"(2E,6E)-Farnesol // NADP//","2-trans,6-trans-Farnesal // NADPH // H//",CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,CC(=CCC/C(=C/CC/C(=C/C=O)/C)/C)C.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R12011,S-Adenosyl-L-methionine // Adenine in mRNA,S-Adenosyl-L-homocysteine // N6-Methyladenine in mRNA,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O)[C@@H](O)[C@H]1O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N.*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(NC)ncnc43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O)[C@@H](O)[C@H]1O
R09986,(//)-Thujan-3-ol // NAD//,(//)-Thujan-3-one // NADH // H//,C[C@H]1[C@H]2C[C@]2(C[C@@H]1O)C(C)C.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,C[C@H]1[C@H]2C[C@]2(CC1=O)C(C)C.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R02018,dUDP // Thioredoxin disulfide // H2O,Thioredoxin // UDP,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)O)O.*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.O,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O
R02565,Betaine aldehyde // NAD// // H2O,Betaine // NADH // 2 H//,C[N+](C)(C)CC=O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.O,C[N+](C)(C)CC(=O)[O-].C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R11781,"Acyl-CoA // 2,6-Di-O-alpha-D-mannosyl-1-phosphatidyl-1D-myo-inositol",CoA // 2-O-(6-O-Acyl-alpha-D-mannosyl)-6-O-alpha-D-mannosyl-1-phosphatidyl-1D-myo-inositol,*C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.*C(=O)OCC(COP(=O)(O)O[C@@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)OC(*)=O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O.*C(=O)OCC(COP(=O)(O)O[C@@H]1[C@H](O[C@H]2O[C@H](COC(*)=O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)OC(*)=O
R12562,5-N-Acetyl-7-N-(D-alanyl)-legionaminic acid // CTP,CMP-5-N-acetyl-7-N-(D-alanyl)-legionaminic acid // Diphosphate,C[C@H]([C@H]([C@H]1[C@@H]([C@H](C[C@](O1)(C(=O)O)O)O)NC(=O)C)NC(=O)[C@@H](C)N)O.C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C[C@H]([C@H]([C@H]1[C@@H]([C@H](C[C@](O1)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O)NC(=O)C)NC(=O)[C@@H](C)N)O.OP(=O)(O)OP(=O)(O)O
R05502,"trans-1,2-Dichloroethene // 2 H//",Vinyl chloride // Hydrochloric acid,C(=C/Cl)\Cl.[H+],C=CCl.Cl
R13199,alpha-D-Glucose 6-phosphate,D-Fructose 6-phosphate,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)OP(=O)(O)O,C([C@@H]1[C@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O
R02003,Geranyl diphosphate // Isopentenyl diphosphate,"Diphosphate // trans,trans-Farnesyl diphosphate",CC(=CCC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)C.CC(=C)CCOP(=O)(O)OP(=O)(O)O,OP(=O)(O)OP(=O)(O)O.CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C
R04643,"3'-Phosphoadenylyl sulfate // alpha-D-Glucosyl-1,6-alpha-D-glucosyl-1,6-alpha-D-glucosyl-1,3-1-O-alkyl-2-O-acylglycerol","Adenosine 3',5'-bisphosphate // 6-Sulfo-alpha-D-glucosyl-1,6-alpha-D-glucosyl-1,6-alpha-D-glucosyl-1,3-1-O-alkyl-2-O-acylglycerol",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N.*OCC(CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O)N.*OCC(CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O
R01492,ATP // Cob(I)alamin,Triphosphate // Cobamide coenzyme,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O[C@H](C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co],OP(=O)(O)OP(=O)(O)OP(=O)(O)O.CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3]
R00299,ATP // D-Glucose,ADP // D-Glucose 6-phosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)OP(=O)(O)O
R00715,"N6-(L-1,3-Dicarboxypropyl)-L-lysine // NAD// // H2O",L-Lysine // 2-Oxoglutarate // NADH // H//,C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.O,C(CCN)C[C@@H](C(=O)O)N.C(CC(=O)O)C(=O)C(=O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R09694,"1,5-Anhydro-D-fructose","1,5-Anhydro-4-deoxy-D-glycero-hex-3-en-2-ulose // H2O",C1C(=O)[C@H]([C@@H]([C@H](O1)CO)O)O,C1C(=O)C(=C[C@H](O1)CO)O.O
R02227,ATP // Streptomycin,ADP // Streptomycin 3''-phosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)OP(=O)(O)O)NC)(C=O)O
R10696,6-Oxocyclohex-1-ene-1-carbonyl-CoA // H2O,2-Hydroxy-6-oxocyclohexane-1-carbonyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CCCCC4=O)O.O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4C(CCCC4=O)O)O
R04901,Luteoforol // NADP//,Eriodictyol // NADPH // H//,C1[C@H](OC2=CC(=CC(=C2C1O)O)O)C3=CC(=C(C=C3)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R04809,"(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA // H2O","(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA",C[C@H](CC/C=C(\C)/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)C.O,C[C@H](CC[C@H]([C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)C
R04608,Juvenile hormone II // H2O,Juvenile hormone II acid // Methanol,CC[C@]1([C@H](O1)CC/C(=C/CC/C(=C/C(=O)OC)/C)/C)C.O,CC[C@]1([C@H](O1)CC/C(=C/CC/C(=C/C(=O)O)/C)/C)C.CO
R07111,"5,6-EET // H2O","5,6-DHET",CCCCC/C=C\C/C=C\C/C=C\CC1OC1CCCC(=O)O.O,CCCCC/C=C\C/C=C\C/C=C\CC(O)C(O)CCCC(=O)O
R00805,Sucrose 6'-phosphate // H2O,Sucrose // Orthophosphate,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)CO)O)O)O)O.O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O.OP(=O)(O)O
