reaction_id,SIMMER_SIMMER pred,SelenzymeRF2_All ECs,SelenzymeRF_Top EC,Theia_predicted_label,Theia_confidence,Theia_timestamp,BEC-Pred_Prediction,ec
MNXR148046,2.7.7,2.7.7.33;2.7.7.37|2.7.7.64;2.7.7.24|2.7.7.9;2.7.7.24;2.7.7.30;2.7.7.23,2.7.7.33,2.7.7,0.99684876,2025-05-02 10:32:37,2.7.7,2.7.7.28
MNXR152655,1.1.1,1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.104|1.3.1.39;1.1.1.36;1.1.1.330;1.1.1.212,1.1.1.100|2.3.1.85|2.3.1.86,1.1.1,0.7407864,2025-05-02 10:32:37,2.3.1,1.1.1.100|2.3.1.85|2.3.1.86
MNXR117279,1.14.13,1.2.1.-|1.2.1.82;1.1.1.21;1.1.1.71;1.6.5.2,1.2.1.-|1.2.1.82,1.2.1,0.71978223,2025-05-02 10:32:37,1.2.1,1.2.1|1.2.1.-
MNXR150331,1.8.1,1.8.1.2|1.8.2.2;2.3.1.41;1.7.1.4;1.14.14.18|1.14.99.3;1.14.99.9;1.8.2.2,1.8.1.2|1.8.2.2,1.1.1,0.38169459,2025-05-02 10:32:37,1.3.1,1.6.2.4
MNXR175651,3.1.4,3.1.4.3;2.7.8.27;3.1.4.38;2.3.1.158;3.1.3.4;3.1.4.4,3.1.4.3,3.1.4,0.99718046,2025-05-02 10:32:37,3.1.4,3.1.4.3
MNXR113910,3.3.2|4.1.3,4.1.3.40;4.1.3.45;4.1.3.27,4.1.3.40,3.3.2,0.9489875,2025-05-02 10:32:37,4.2.1,3.3.2.13
MNXR192245,2.8.2,1.8.99.2;1.8.4.10;1.3.99.3;2.1.1.74,1.8.99.2,1.8.99,0.9943652,2025-05-02 10:32:37,2.8.1,1.8.99.2
MNXR190338,1.1.3,1.2.1.3;1.2.1.19|1.2.1.3|1.2.1.5;1.2.1.89,1.2.1.3,1.2.7,0.44978803,2025-05-02 10:32:37,1.2.99,1.2.99.8
MNXR121223,2.3.1,2.3.1.258;2.3.1.180,2.3.1.258,2.3.1,0.9983341,2025-05-02 10:32:37,2.3.1,2.3.1.258
MNXR116136,3.1.3,3.1.3.4;3.1.3.43;3.1.3.32;3.1.3.53;1.18.6.1;3.1.3.33;3.1.3.52,3.1.3.4,3.1.3,0.81999004,2025-05-02 10:32:37,3.1.3,3.1.3.17
MNXR107697,2.1.2|2.1.1,2.1.2.5;2.1.2.2;2.1.2.1,2.1.2.5,2.1.2,0.9989027,2025-05-02 10:32:37,2.1.2,2.1.2.4
MNXR164497,2.1.1,2.1.1|2.1.1.10;2.1.1.98;2.1.1.314;2.1.1.297|2.1.1.298;2.1.1.344;2.1.1.80,2.1.1|2.1.1.10,2.1.1,0.99989986,2025-05-02 10:32:37,2.1.1,2.1.1
MNXR130225,1.1.1,1.1.1.146|1.1.1.159|1.1.1.50;1.1.1.201;1.1.1.393;1.1.1.392;1.1.1.213;1.14.13.15;1.14.13.15|1.14.15.15;1.3.1.3|1.3.99.6;1.1.1.-|1.1.1.146|1.1.1.209|1.1.1.213|1.1.1.392|1.1.1.50;1.14.13.97;1.1.1.176;1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50|1.3.1.20;1.1.1.149;1.1.1.209|1.1.1.213|1.1.1.357;1.1.1.184;1.1.1|1.1.1.184|1.1.1.62,1.1.1.146|1.1.1.159|1.1.1.50,1.1.1,0.9997342,2025-05-02 10:32:37,1.1.1,1.1.1.50
MNXR117397,3.2.1,3.2.1.179|3.2.1.180;4.2.2.1;2.4.1.211;3.2.1.172;2.4.1.320;3.2.1.49;3.2.1.169;2.4.1.280;2.4.1.38|2.4.1.90;3.1.4.45;3.2.1.92;4.1.3.3,3.2.1.179|3.2.1.180,3.2.1,0.9999945,2025-05-02 10:32:37,3.2.1,3.2.1.179
MNXR131619,2.7.1|6.3.2,2.7.1.33,2.7.1.33,2.7.1,0.9850376,2025-05-02 10:32:37,2.7.1,2.7.1.33
MNXR123048,1.14.12,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.26;1.14.12.10;1.6.5.4;1.14.13.223;1.14.13.25;1.3.1.119;1.14.13.87;1.14.13.26;1.14.13.246;1.14.18.9,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.14.12,0.9423095,2025-05-02 10:32:37,1.14.12,1.14.12.26|1.14.12.f
MNXR155694,3.5.4,3.5.4.12;6.3.4.2,3.5.4.12,3.5.4,0.99931026,2025-05-02 10:32:37,3.5.4,3.5.4.13
MNXR137610,6.3.1|6.2.1,6.3.2.1,6.3.2.1,6.2.1,0.3409102,2025-05-02 10:32:37,6.2.1,6.2.1.20
MNXR120417,1.3.1|1.1.1,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.240;1.14.13.84;1.14.13.88;1.14.13.2|1.14.13.33;1.14.13.225;1.14.13.89;1.14.14.91,1.6.3.2,1.14.13,0.9999577,2025-05-02 10:32:37,1.14.13,1.14.13
MNXR116029,1.2.1,1.1.1.192;1.2.1.48|1.2.1.5;1.2.1.3|1.2.1.48|1.2.1.5;1.2.1.19,1.1.1.192,1.2.1,0.99618125,2025-05-02 10:32:37,1.2.1,1.2.1.48
MNXR172159,1.1.99,1.1.99.36;1.1.99.37;1.1.-.-|1.1.1.311;1.1.3.15|1.1.99.31;1.1.99.31;1.1.2.3;1.1.5.4,1.1.99.36,1.1.99,0.9999629,2025-05-02 10:32:37,1.1.99,1.1.99.36
MNXR171835,1.3.1|1.1.1,1.3.1.122;1.3.1.123;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.3.1.122,1.3.1,0.9954065,2025-05-02 10:32:37,1.1.1,1.3.1.122
MNXR125643,2.6.1,4.1.99.1|4.4.1.1|4.4.1.13|4.5.1.2;4.3.1.18|4.5.1.2,4.1.99.1|4.4.1.1|4.4.1.13|4.5.1.2,4.5.1,0.9995396,2025-05-02 10:32:37,1.97.1,4.5.1.4
MNXR174027,2.3.1,2.3.1.121;2.3.1.25;2.3.1.23|2.3.1.63;2.3.1.62;2.3.1.51;2.3.1.180,2.3.1.121,2.3.1,0.9999386,2025-05-02 10:32:37,2.3.1,2.3.1.121
MNXR181809,1.2.1,1.2.1.5;1.3.1.9;1.3.1.9|2.3.1.-|2.3.1.86,1.2.1.5,1.2.1,0.9983364,2025-05-02 10:32:37,1.2.1,1.2.1.5
MNXR192186,3.1.1,3.1.1.14;2.5.1.62;1.14.13.122;2.7.1.-|2.7.1.182;1.1.1.71;3.1.1.100;4.99.1.10;2.3.1.76;1.3.7.7,3.1.1.14,3.1.1,0.9878203,2025-05-02 10:32:37,3.1.1,3.1.1.14
MNXR192306,1.14.19,1.14.14.15;1.14.19.56;1.14.19.9;1.14.14.20;1.14.14.27;1.14.14.9;1.1.99.21;1.3.8.2;1.3.8.1|1.3.8.4|1.3.8.7;1.14.19.60;1.14.14.34|1.14.14.5|1.14.14.ah;1.14.14.35;1.14.14.13;1.14.14.3;1.14.14.46;1.14.19.58;1.14.19.59;1.14.14.30;1.14.14.173;1.14.14.172;1.14.14.11,1.14.14.15,1.14.19,0.510083,2025-05-02 10:32:37,1.14.14,1.14.14.27
MNXR180457,6.4.1|6.3.2,6.3.2.6,6.3.2.6,3.4.19,0.5906617,2025-05-02 10:32:37,2.7.11,2.7.2.4
MNXR120181,1.14.19,1.14.19.5;1.14.19.24;1.14.18.4;1.14.19.22;1.14.19.4;1.14.19.18;1.14.19.19;1.14.19.33;1.14.19.16;1.14.19.17;1.14.19.75;1.14.19.25;1.14.19.34;1.14.19.29;1.14.19.39;1.14.19.12;1.14.18.5;1.14.18.6;1.14.18.7;1.14.19.47;1.14.19.30;1.14.19.31;1.14.19.77;1.14.19.20,1.14.19.5,1.14.19,0.99815613,2025-05-02 10:32:37,1.14.99,1.14.19
MNXR194835,1.3.1,1.3.1.102|1.3.1.74;1.3.1.102;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.2.1.80;1.2.1.50;1.3.1.74|1.6.99.1;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.1.1.71;1.2.1.95;1.2.1.4|1.2.1.5,1.3.1.102|1.3.1.74,1.3.1,0.8604879,2025-05-02 10:32:37,1.3.1,1.3.1
MNXR130952,3.2.1,3.2.1.21,3.2.1.21,3.2.1,0.998796,2025-05-02 10:32:37,3.2.1,3.2.1.20
MNXR183855,4.2.99|3.1.21,4.2.99.18,4.2.99.18,4.2.99,0.9932985,2025-05-02 10:32:37,3.1.27,4.2.99.18
MNXR181763,1.2.1,1.2.1.5;1.2.1.80;1.3.1.10;1.14.14.1,1.2.1.5,1.2.1,0.9999385,2025-05-02 10:32:37,1.2.1,1.2.1.5
MNXR108784,4.1.1|1.13.11,1.13.11|1.13.11.3;1.14.14.117;1.13.11.-|1.13.11.8;1.14.18.1;1.3.5.2,1.13.11|1.13.11.3,1.13.11,0.9989562,2025-05-02 10:32:37,1.13.11,1.13.11|1.13.11.-|1.13.11.8
MNXR131924,2.7.1,2.7.1.147;2.7.1.1|2.7.1.2,2.7.1.147,2.7.1,0.9165234,2025-05-02 10:32:37,2.7.1,2.7.1.147
MNXR187238,3.1.21|3.1.26,3.1.11.6,3.1.11.6,3.1.21,0.64135665,2025-05-02 10:32:37,3.1.26,3.1.21.5
MNXR105100,2.4.1,2.4.1.263;2.4.1.17;2.4.1.253;2.4.1.126;2.4.1.120|2.4.1.126;2.4.1.177;2.4.1.123;2.4.1.271;2.4.1.121;2.4.1.136;2.4.1.356;2.4.1.115;2.4.1.294;2.4.1.91,2.4.1.263,2.4.1,0.99966705,2025-05-02 10:32:37,2.4.1,2.4.1.17
MNXR133937,2.3.1,2.3.1.16,2.3.1.16,2.3.1,0.9844363,2025-05-02 10:32:37,2.3.1,2.3.1.16
MNXR189197,2.1.2,2.1.2|2.1.2.-|2.1.2.1,2.1.2|2.1.2.-|2.1.2.1,4.3.None,0.9928343,2025-05-02 10:32:37,1.2.4,4.2.1.147|4.3.-.-
MNXR166407,1.3.99|1.3.7,1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,1.3.99,0.93262166,2025-05-02 10:32:37,6.4.1,1.3.99.n1
MNXR152636,4.2.1,1.1.1.100|2.3.1.-|2.3.1.85|2.3.1.86;4.2.1.119;4.2.1.-|4.2.1.150|4.2.1.17|4.2.1.74,1.1.1.100|2.3.1.-|2.3.1.85|2.3.1.86,4.2.1,0.87800276,2025-05-02 10:32:37,2.3.1,2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.59
MNXR164369,3.1.2|2.3.1,2.3.1.13;2.3.1.65;2.3.1.13|2.3.1.192;3.1.2.14;2.3.1.37;2.3.1.300;2.3.1.301;2.3.2.30;2.3.1.47,2.3.1.13,2.3.1,0.9451876,2025-05-02 10:32:37,2.3.1,2.3.1
MNXR113078,3.1.3,3.1.3.70;4.2.3.152;2.4.1.281;4.1.99.25;2.6.99.2,3.1.3.70,3.1.3,0.9648324,2025-05-02 10:32:37,3.1.3,3.1.3.85
MNXR170765,1.14.19,1.14.19.61;1.8.3.5;1.14.17.1;1.4.3.2;1.4.3.3;1.4.3.13;1.1.3.15;1.14.16.5,1.14.19.61,1.14.19,0.9238615,2025-05-02 10:32:37,1.14.15,1.14.19.61
MNXR175994,1.14.14|1.14.-,1.14.14.1;1.6.3.2,1.14.14.1,1.14.14,0.6192031,2025-05-02 10:32:37,1.14.13,1.14.13.-
MNXR121953,2.5.1,2.5.1.47|2.5.1.49|4.2.99.8;4.4.1.11;2.5.1.134;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.5.1.47|2.5.1.49|4.2.99.8,2.5.1,0.99968314,2025-05-02 10:32:37,2.5.1,2.5.1.53
MNXR112491,3.2.1,2.4.1.194;3.2.1.62;3.2.1.21,2.4.1.194,3.2.1,0.99743384,2025-05-02 10:32:37,2.4.1,3.2.1.-
MNXR149036,2.7.8,2.7.8.2;2.7.8.1;2.7.8.8;3.6.1.26;2.7.8.41;2.7.1.107,2.7.8.2,2.7.8,0.9999912,2025-05-02 10:32:37,2.7.8,2.7.8.2
MNXR147353,3.2.1,3.2.1.21,3.2.1.21,3.2.1,0.99994504,2025-05-02 10:32:37,3.2.1,3.2.1.62
MNXR195118,2.7.4|2.7.11|3.6.3,1.18.6.1;6.3.5.9,1.18.6.1,2.7.11,0.53930223,2025-05-02 10:32:37,2.7.11,2.7.1.13
MNXR194505,1.15.1,1.14.14.18|1.14.99.3;1.14.13.39;1.14.99.9;1.14.13.81;1.14.21.6;1.6.3.2,1.14.14.18|1.14.99.3,1.10.3,0.22885849,2025-05-02 10:32:37,1.14.99,1.14.99.69
MNXR114078,4.2.3|2.5.1,4.2.3.176;4.2.3.146;4.2.3.178;4.2.3.158;4.2.3.191;4.2.3.195;4.2.3.8;4.2.3.17;4.2.3.159;4.2.3.180;4.2.3.96;4.2.3.42;4.2.3.-|4.2.3.129;4.2.3.7;3.1.7.4;4.2.3.62;4.2.3.68;4.2.3.204;2.5.1.86;4.2.3.69;4.2.3.160;4.2.3.43;4.2.3.74;4.2.3.37;4.2.3.6;4.2.3.136;4.2.3.172;4.2.3.79;4.2.3.148;4.2.3.133;4.2.3.-|4.2.3.104;4.2.3.24;4.2.3.198|4.2.3.66;4.2.3|4.2.3.-|4.2.3.56;4.2.3.80;4.2.3.82;4.2.3.169;4.2.3.90;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.21;4.2.3.181;4.2.3.98;4.2.3.22;4.2.3.73;4.2.3.64;4.2.3.87;4.2.3.67;4.2.3.76;4.2.3.163;4.2.3.56|4.2.3.58;4.2.3.-|4.2.3.127;4.2.3.161;4.2.3.157;4.2.3.184;4.2.3.55,4.2.3.176,4.2.3,0.86399335,2025-05-02 10:32:37,4.2.3,4.2.3.145
MNXR118017,2.4.1|2|2.4.1,2.4.1.309;2.4.1.-|2.4.1.290;2.4.1.122|2.4.1.307;2.4.1.-|2.4.1.291;2.4.1.293;2.4.1.287;2.4.1.343;2.4.1.305;2.4.1.304;2.4.1.-|2.4.1.292;2.4.1.227,2.4.1.309,2.4.1,0.99926716,2025-05-02 10:32:37,2.4.1,2.4.1|2.4.1.-
MNXR180054,4.99.1,4.99.1.10;3.1.1.14;1.3.1.111;1.14.15.17;1.17.7.2;1.14.13.122;1.18.-.-|1.3.7.7,4.99.1.10,4.99.1,0.9993156,2025-05-02 10:32:37,2.1.1,3.1.1.14
MNXR110194,1.1.1,1.1.1.71;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1.71,1.1.1,0.999946,2025-05-02 10:32:37,1.1.1,1.1.1.296
MNXR135542,2.8.2,1.8.4.8;2.8.2.33;2.8.2.20;2.8.2.23|2.8.2.29;2.8.2.1;2.8.2.17;2.8.2.14;2.8.2.11;2.8.2.21;2.8.2.8;2.8.2.35|2.8.2.5;2.8.2.30;2.8.2.35;2.8.2.15;2.8.2.3;2.8.2.-|2.8.2.38;2.8.2.1|2.8.2.3|2.8.2.4;2.8.2.32;2.8.2.24;2.8.2.27;2.8.2.25;2.8.2.10,1.8.4.8,2.8.2,0.9989692,2025-05-02 10:32:37,2.8.2,2.8.2.33
MNXR116464,2.3.1|2|2.3.1,2.3.1|2.3.1.-|2.3.1.206;2.3.1|2.3.1.39|2.3.1.74,2.3.1|2.3.1.-|2.3.1.206,2.3.1,0.95114964,2025-05-02 10:32:37,2.3.1,2.3.1|2.3.1.-|2.3.1.206
MNXR163540,1.2.98|1.4.99,1.14.14.3;3.1.1.67;3.1.2.14|3.1.2.21;3.5.1.60;1.14.14.80;1.14.14.177;3.1.2.2;4.1.1.74,1.14.14.3,4.1.1,0.7338488,2025-05-02 10:32:37,4.1.1,4.1.1.106
MNXR174283,3.1.3,3.1.3.4;3.1.3.43;3.1.3.32;3.1.3.53;1.18.6.1;3.1.3.33;3.1.3.52,3.1.3.4,3.1.3,0.81999004,2025-05-02 10:32:37,3.1.3,3.1.3.43
MNXR181168,1.1.1,1.1.1.71;1.14.13.105;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.413;1.14.13.240;1.14.13.225;1.2.1.95;1.1.1.184;1.6.99.1,1.1.1.71,1.1.1,0.9992924,2025-05-02 10:32:37,1.1.1,1.1.1.71
MNXR147096,5.3.1,5.3.1.5,5.3.1.5,5.3.1,0.9872295,2025-05-02 10:32:37,5.3.1,5.3.1.15|5.3.1.7
MNXR122903,2.1.1,2.1.1.6;2.1.1.240;2.1.1.232;2.1.1.303;2.1.1.302;2.1.1.132;2.1.1.146;2.1.1.231;2.1.1.155|2.1.1.75;2.1.1.212|2.1.1.46;2.1.1.42;2.1.1.339;2.1.1.94;2.1.1.270;2.1.1.279;2.1.1.293;2.1.1.38;2.1.1.241;2.1.1.334;2.1.1.128;2.1.1.336;2.1.1.79;2.1.1.68;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.222,2.1.1.6,2.1.1,0.9999925,2025-05-02 10:32:37,2.1.1,2.1.1|2.1.1.-|2.1.1.n7
MNXR136800,1.11.1|1.21.99,1.11.1.8;1.21.1.1|1.22.1.1;1.21.99.4|1.97.1.10;2.7.10.1|2.7.10.2|2.7.12.1|2.7.12.2;2.8.2.20,1.11.1.8,1.11.1,0.99711955,2025-05-02 10:32:37,1.11.1,1.11.1.8
MNXR132090,3.1.2|6.2.1|2.3.1,1.2.1.84;2.3.1.85;2.3.1.41;2.3.1.22;3.1.2.14;3.1.2.2,1.2.1.84,3.1.2,0.998635,2025-05-02 10:32:37,3.1.2,3.1.2.2
MNXR170042,1.8.1,2.3.1.41;1.7.1.4;1.14.14.18|1.14.99.3;1.8.1.2|1.8.2.2;1.14.99.9;1.8.2.2,2.3.1.41,1.1.1,0.38169459,2025-05-02 10:32:37,1.1.1,1.3.1.90
MNXR113855,2.1.1,2.1.1.85;2.1.1.335;2.1.1.-|2.1.1.156|2.1.1.157|2.1.1.162;2.1.1.324;2.1.1.44;2.1.1.98;2.1.1.8;2.1.1.-|2.1.1.340;2.1.1.77,2.1.1.85,2.1.1,0.99999857,2025-05-02 10:32:37,2.1.1,2.1.1.44
MNXR123095,2.4.1,3.2.1.-|5.1.3.14;3.2.1.183|5.1.3.14|5.1.3.7;2.4.1.141;2.4.1.187;2.4.1.212;2.4.1.-|2.4.1.291;2.4.1.227,3.2.1.-|5.1.3.14,3.2.1,0.80480754,2025-05-02 10:32:37,3.2.1,3.2.1.183
MNXR119728,2.3.1,1.2.1.18;2.3.1.180,1.2.1.18,6.3.2,0.98038864,2025-05-02 10:32:37,2.3.1,2.3.1
MNXR175774,2.3.1|3.1.1,2.3.1.15,2.3.1.15,2.3.1,0.9884034,2025-05-02 10:32:37,2.3.1,2.3.1.15
MNXR119295,2.1.1,2.1.1.79;2.1.1.197;1.16.1.8;2.1.1.317;2.1.1.244;2.3.1.231;2.1.1.100;2.1.1.229;2.1.1.215;2.8.4.5;2.1.1.282,2.1.1.79,2.1.1,0.9999726,2025-05-02 10:32:37,2.1.1,2.1.1
MNXR130813,3.4.11|3.4.24,6.3.2.4,6.3.2.4,3.4.11,0.7327115,2025-05-02 10:32:37,3.4.11,3.4.11.19
MNXR193943,2.4.2|2.4.1,2.4.1.289;2.4.1.331;2.4.1.317;2.4.1.302;2.4.1.221;2.4.1.277;2.4.1.327;2.4.1.278;2.4.1.325;2.4.1.351;2.4.1|2.4.1.69;2.4.1.376;2.4.1.159;2.4.1.50;2.4.1.65;2.4.1.308;2.4.1.152,2.4.1.289,2.4.2,0.99968314,2025-05-02 10:32:37,2.4.2,2.4.1
MNXR133738,1.14.11,1.14.11.12;1.2.4.2|1.8.1.4|2.3.1.61|4.1.1.71,1.14.11.12,1.2.4,0.27342626,2025-05-02 10:32:37,2.3.1,1.2.4.2|1.8.1.4|2.3.1.61
MNXR164773,2.3.1,2.3.1.298;2.3.1.299;2.3.1.41;2.3.1.297;2.3.1.291;2.3.1.24;2.3.1.301;2.3.1.207;2.3.3.20;2.3.1.86;2.3.1.225,2.3.1.298,2.3.1,0.9999502,2025-05-02 10:32:37,2.3.1,2.3.1.297
MNXR104272,1.5.8,1.8.3.5;1.4.3.2;1.1.3.15;1.4.3.3;1.2.3.1,1.8.3.5,1.5.3,0.9227948,2025-05-02 10:32:37,1.5.3,1.5.3|1.5.3.1
MNXR107148,1.1.1|1|1.1.1,1.1.1.414;1.1.1.58;1.1.1.57;1.1.1|1.1.1.264|1.1.1.366;1.1.1.380;1.1.1|1.1.1.69;1.1.1.45;1.6.5.4;1.1.1.12|1.1.1.14;1.1.1.12|1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.1.9|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;1.1.1.14;1.1.1.15,1.1.1.414,1.1.1,0.37066674,2025-05-02 10:32:37,1.1.1,1.1.1.69
MNXR130678,3.2.1,3.2.1.8,3.2.1.8,3.2.1,0.73191863,2025-05-02 10:32:37,3.2.1,3.2.1.37
MNXR174875,2.7.3|6.3.4|2.7.11|3.6.3,6.3.4.13;2.1.2|2.1.2.-|6.3.1.21,6.3.4.13,3.6.3,0.8956856,2025-05-02 10:32:37,3.6.3,3.6.3.18
MNXR135178,1.11.1,1.11.1.6;1.11.1.21|1.11.1.6,1.11.1.6,1.11.1,0.9999962,2025-05-02 10:32:37,1.3.3,1.11.1.6
MNXR131732,1.8.1,2.3.1.41;1.7.1.4;1.14.14.18|1.14.99.3;1.8.1.2|1.8.2.2;1.14.99.9;1.8.2.2,2.3.1.41,1.1.1,0.38169459,2025-05-02 10:32:37,1.1.1,1.1.1.209
MNXR138953,1.13.11,1.13.11.27;1.13.11.46;1.14.14.117;1.13|1.13.12.19;1.14.13.-|1.14.13.168;1.14.20.1;1.13.11.83;1.13.12.24;1.14.13.84;4.1.1.80;1.14.13.64;1.14.11.22|1.14.20.5;1.14.11.9;1.14.11.8;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.25;1.14.11.-|1.14.11.55;1.14.11.21;1.14.11.6;1.14.11.41;1.14.11.26;1.14.11.17;1.14.11.24;1.14.11.20;1.14.11.32;1.14.11.31,1.13.11.27,1.13.11,0.9358344,2025-05-02 10:32:37,1.13.11,1.2.3.13
MNXR116254,1.1.98|1.17.4,1.1.98.6;1.17.98.3;1.17.2.3;1.1.5.6|1.17.5.3;1.17.98.4;1.2.1.2;1.17.1.9;1.17.1.10|1.2.1.43;1.17.1.11;1.8.98.6;1.3.1.79;1.14.13.70;1.17.4.2;4.1.1.-|4.1.1.102;1.1.99.8;3.5.1.88,1.1.98.6,1.17.4,0.52861387,2025-05-02 10:32:37,1.2.7,1.1.98.6
MNXR145241,1.13.11,1.13.11.16;1.13.11.2;1.13.11.25|1.13.11.39;1.13.11.-|1.13.11.1|1.13.11.M6;1.13.11.15;1.13.11.8;1.13.11.-|1.13.11.29;1.13.11.5,1.13.11.16,1.13.11,0.96395695,2025-05-02 10:32:37,1.13.11,1.13.11.16
MNXR174397,4.1.99,3.2.2.20;3.2.2.23,3.2.2.20,3.2.2,0.99995196,2025-05-02 10:32:37,3.2.2,3.2.2.20
MNXR119101,2.3.1,2.3.1.51;2.3.1.23;2.3.1.22;2.3.1.301;2.3.1.41,2.3.1.51,2.3.1,0.99992585,2025-05-02 10:32:37,2.3.1,2.3.1.51
MNXR192659,1.14.19,1.3.1.6;1.3.99.1;1.14.19.56;1.14.14.15;1.3.5.4;1.3.5.1;1.14.19.9;1.3.8.1|1.3.8.4|1.3.8.7,1.3.1.6,1.3.99,0.49768618,2025-05-02 10:32:37,1.3.99,1.3.5.1
MNXR164862,3.1.4,3.1.4.54;3.1.4.46;3.1.4.39;3.1.1.32;3.1.1.4,3.1.4.54,3.1.4,0.99996316,2025-05-02 10:32:37,3.1.4,3.1.4.54
MNXR114242,3.5.1,3.5.1.130|3.5.1.ai;6.3.2.11;2.3.1.109;6.3.2.17;6.3.2.7;6.3.1.19,3.5.1.130|3.5.1.ai,3.5.1,0.996323,2025-05-02 10:32:37,3.5.1,3.5.1.132
MNXR192982,1.15.1,1.14.14.18|1.14.99.3;1.14.13.39;1.14.99.9;1.14.13.81;1.14.21.6;1.6.3.2,1.14.14.18|1.14.99.3,1.10.3,0.22885849,2025-05-02 10:32:37,1.10.3,7.1.1.9
MNXR122709,1.1.1,1.14.19.48;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.6.5.4;1.1.1.219;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.14.19.48,1.1.1,0.9903492,2025-05-02 10:32:37,1.1.1,1.1.1
MNXR134638,1.3.1|5.3.3,1.3.1.81;1.14.14.143;1.1.1|1.1.1.208;1.1.1|1.1.1.207;1.14.13.105;4.2.3.67;1.1.1.71;4.2.3.129;1.3.1.82;4.2.3.62;1.2.1.5;4.2.3.-|4.2.3.125;4.2.3.165;1.3.1.99;1.1.1.283;4.2.3.146;4.2.3.24;4.2.3.-|4.2.3.128;4.2.3.52;4.2.3.51;4.2.3.-|4.2.3.127;4.2.3.179;4.2.3.64;4.2.3.176;4.2.3.170;4.2.3.175;4.2.3.173;4.2.3.98;4.2.3.133;4.2.3.163;4.2.3.191;4.2.3.72;4.2.3.56|4.2.3.58;4.2.3.182;4.2.3.-|4.2.3.126;4.2.3.77;4.2.3.158;1.1.1.51;1.1.1.62|1.3.1.20,1.3.1.81,1.3.-,0.5078323,2025-05-02 10:32:37,5.3.3,1.3.1.81
MNXR153152,3.6.1|2.7.8,3.6.1.26;2.7.7.41;2.7.8.5;2.7.8.45;2.7.8.8,3.6.1.26,3.6.1,0.99888283,2025-05-02 10:32:37,3.6.1,3.6.1.26
MNXR134493,2.5.1,1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,2.5.1,0.7300995,2025-05-02 10:32:37,2.5.1,2.5.1.48
MNXR131803,3.1.1,3.1.1.1,3.1.1.1,3.1.1,0.96585953,2025-05-02 10:32:37,3.1.1,3.1.1.1
MNXR134122,3.2.1,3.1.3.23|3.1.3.29|3.1.3.9;3.1.3|3.1.3.1|3.1.3.104|3.1.3.2|3.1.3.23|3.1.3.25|3.1.3.29|3.1.3.58|3.1.3.9;3.1.3.58|3.1.3.9,3.1.3.23|3.1.3.29|3.1.3.9,3.2.1,0.999982,2025-05-02 10:32:37,3.2.1,3.2.1.23
MNXR173453,2.4.1|3.2.1,2.4.1.20;2.4.1.281;2.4.1.8;2.4.1.320;2.4.1.279;2.4.1.31;2.4.1.1;2.4.1.230;2.4.1.64;2.4.1.231;2.4.1.339;4.2.2.13;2.4.1.321;2.4.1.329;2.4.1.282;3.2.1.74;2.4.1.25;2.4.1.216;2.4.1.7;2.4.1.247;3.2.1.20,2.4.1.20,2.4.1,0.9998498,2025-05-02 10:32:37,2.4.1,2.4.1.20
