Reaction,SelenzymeRF
R10972,5.4.2.2;3.6.1.5;2.7.4.4;3.1.4.17;3.1.3.97;3.6.1.-|3.6.1.9
R10973,5.4.2.2;3.6.1.5;3.1.3.97;5.4.2.6;3.6.1.15|3.6.1.5
R10975,3.5.1.117|3.5.1.46;3.1.1.14;2.5.1.62;2.3.3.13|4.1.3.-
R10976,3.5.1.117|3.5.1.46;2.3.1.47
R10982,1.2.1.95;1.2.1.48;1.2.1.80;1.2.1.50;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R10996,1.2.4.4;1.2.4.2;1.2.4.1|2.2.1.6|4.1.1.1
R10998,4.2.1.17;4.2.1.-|4.2.1.134
R11024,2.7.1.157|2.7.1.162;5.4.2.2;2.7.1.60;6.3.5.9;2.7.1.163;3.6.1.21|3.6.1.9
R11029,2.7.4.6
R11032,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.2.1.95
R11037,1.13.11.39;1.13.11.2;1.13.11.-|1.13.11.66;1.14.18.5;1.13.11.52;1.7.2.1|7.1.1.9
R11045,2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.17;2.1.1.98;2.1.1.80;2.1.1.297|2.1.1.298
R11050,1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.19|1.4.3.3;1.4.3.21|1.4.3.22|1.4.3.4
R11052,1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.2.3.1;1.4.3.2
R11062,2.7.8.41;2.7.8.20;3.1.4.4;3.1.3.27;2.3.1.23;4.1.1.65
R11073,3.1.3.1;2.5.1.78
R11086,2.5.1.39
R11087,2.5.1.39
R11090,3.2.2.19;3.2.2.24;2.7.3.5;3.5.3.15;6.3.5.9;5.4.2.2;3.6.1.21|3.6.1.9
R11100,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R11103,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;6.2.1.35;6.2.1.22;6.2.1.20;4.4.1.13
R11106,1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.3|1.1.99.5
R11107,1.14.13.-|1.14.15.-|1.14.15.3;1.14.13.69;1.1.1.10;1.1.1.2|1.1.1.21;1.1.1.289;1.1.1.287;1.14.13.25;1.14.13.26;1.1.1.12|1.1.1.14;1.1.1.14|1.1.1.9;1.1.1.15;1.1.1.56
R11119,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22|1.4.3.4
R11121,1.1.1|1.1.1.-|1.1.1.4;1.1.1.184|1.2.1.5;1.14.13.26;1.14.13.25;1.14.13.1;1.14.13.69;1.14.13.-|1.14.15.-|1.14.15.3;1.14.13.25|1.14.14.-|1.14.14.1
R11151,1.14.13.26;1.14.13.25;1.1.1.211|1.1.1.35
R11160,2.1.1.6|2.1.1.68;2.1.1.68;2.1.1.150|2.1.1.155;2.1.1.212|2.1.1.46;2.1.1|2.1.1.76;2.1.1.42;2.1.1.127;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.60;2.1.1.59;2.1.1.17
R11162,1.14.99.46;1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.4
R11171,2.7.1.199;2.7.1.191|2.7.1.69;5.4.2.2;2.7.1.193|2.7.1.69;2.7.1.207;2.7.1.208|2.7.1.69;2.7.1.211;2.7.1.201|2.7.1.69;2.7.1.1
R11180,5.4.2.2;2.7.1.60;2.7.1.1
R11183,2.7.1.60;2.7.1.21
R11188,3.1.3.97;3.6.1.5;3.1.4.17;3.1.3.5
R11190,3.4.13.18|3.4.13.4;3.5.1.130|3.5.1.ai;2.3.1.-|2.3.1.183;4.3.1.15;2.3.2.4|4.3.2.9;2.6.1.57;6.3.1.9;3.5.2.2;3.1.1.61
R11191,2.1.1.80;2.1.1.77
R11192,2.1.1.80;2.1.1.77
R11193,2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.127;2.1.1.98;2.1.1.123|2.1.1.124;2.1.1.80;2.1.1.297|2.1.1.298
R11201,2.3.1.207;2.3.1.225
R11203,3.6.1.59;2.7.4.6
R11208,3.5.1.130|3.5.1.ai;6.3.2.-|6.3.2.43;6.3.4.15;6.2.1.19;2.3.2.2;3.5.3.15;3.5.1.44
R11209,3.5.1.132;6.3.2.60|6.3.2.M4;3.5.1.130|3.5.1.ai;6.3.2.-|6.3.2.43;6.3.1.2;3.5.1.44
R11221,2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.127;2.1.1.297|2.1.1.298
R11229,2.7.1.190;2.7.1.163;2.7.7.46;5.4.2.2;2.7.8.28;2.7.7.91;2.7.1.151;2.7.1.119;3.6.1.21|3.6.1.9
R11230,2.1.1.146;2.1.1.116|2.1.1.121;2.1.1|2.1.1.291;2.1.1.128;2.1.1.109;2.1.1.68;2.1.1.25|2.1.1.6;2.1.1.292;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.17;2.1.1.98
R11232,1.2.1.95;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R11243,1.1.1.233;1.1.1.21;1.1.1.212;1.1.1.211|1.1.1.35
R11278,2.4.1.87;2.4.1.239;2.4.1.15;2.4.1.236;2.4.1.-|2.4.1.254;2.4.1.173;2.4.2.51;2.4.1.210;2.4.1|2.4.1.297;2.4.1.17
R11279,6.1.2.2;5.4.2.2;2.7.7.91;3.6.1.21|3.6.1.9
R11281,5.4.2.2;2.7.1.1;2.7.1.1|2.7.1.55;2.7.1.60
R11282,2.4.1.87;2.4.1.239;2.4.1.236;2.4.1.15;2.4.2.51;2.4.1.-|2.4.1.254;2.4.1|2.4.1.297;2.4.1.173;2.4.1.210;2.4.1.17
R11284,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.17.3.2;1.4.3.4
R11290,1.1.1.233;1.1.1.211|1.1.1.35
R11299,4.3.1.15;2.6.1.94;2.6.1.57;4.1.1.95;3.5.1.132;3.5.1.130|3.5.1.ai;1.4.7.1;4.2.1.114;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87
R11306,2.4.1.245;3.2.1.74;3.2.1.21|3.2.1.74
R11309,2.4.1.143;3.2.1.26;3.2.1.22
R11310,5.4.2.2;5.4.2.6;2.7.1.1;2.7.1.1|2.7.1.55;3.2.1.21
R11311,5.1.3.30|5.1.3.31;2.7.1.1;2.7.1.1|2.7.1.4;2.7.1.211;2.3.1.79;2.7.1.207;2.7.1.208|2.7.1.69;2.7.1.201|2.7.1.69;2.7.1.1|2.7.1.55;2.7.1.1|2.7.1.2
R11313,3.5.1.9;3.5.4.16
R11328,1.14.14.156;4.2.1.84;2.1.1.47;2.1.1.49;2.4.1.195;5.5.1.6;1.13.11.52;3.5.1.13;1.2.1.95;3.5.1.79;1.6.5.2
R11329,1.3.1.76;2.1.1.11;6.3.5.9;2.3.1.74
R11333,5.3.1.6
R11338,1.1.1.21;1.1.1.1|1.1.1.71
R11343,1.1.1.1
R11347,1.14.13.3|1.14.14.9;1.14.13.69;1.14.13.-|1.6.5.2
R11353,4.1.1.55;1.14.13.1;1.3.1.25;4.1.1.98;4.1.1.77;4.1.1.68;2.3.1.180
R11373,1.14.13.69;1.14.13.26;1.14.13.25;1.14.13.25|1.14.14.-|1.14.14.1
R11374,1.14.13.69;1.14.13.26;1.14.13.25;1.14.13.25|1.14.14.-|1.14.14.1
R11381,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.4
R11385,1.14.13.26;1.14.13.25;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.272;1.1.1.375
R11393,1.14.99.46;1.1.5.3|1.1.99.5;1.14.14.34|1.14.14.5|1.14.14.ah
R11402,2.7.7.91;2.7.7.2;5.4.2.2;2.7.4.6
R11457,1.14.14.34|1.14.14.5|1.14.14.ah;1.14.99.46;1.1.5.4
R11466,5.1.3.2;5.3.1.6
R11471,1.1.1.211|1.1.1.35
R11472,1.14.13.26;1.1.1.211|1.1.1.35
R11492,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.2.1.29|1.2.3.1;1.4.3.21|1.4.3.22|1.4.3.4
R11504,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.14.12.-|1.14.12.26;1.14.12.10;1.14.12.19
R11505,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.14.12.-|1.14.12.26;1.14.12.10;1.14.12.19
R11513,4.2.1.-|4.2.1.165;2.3.1.26;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;1.3.1.75;2.1.1.11;1.2.4.1|2.2.1.6|4.1.1.1
R11528,3.1.2.22;3.5.1.114;3.1.3.43;3.1.3.53;3.1.3.52;2.6.1.57;3.2.1.169;3.1.1.61
R11529,3.1.2.22;3.1.3.43;3.1.3.53;3.1.3.52;2.5.1.18
R11540,6.2.1.33;1.2.1.-|1.2.1.3;1.2.1.28|1.2.1.7;1.14.12.10;4.1.1.98
R11543,3.1.4.11|3.1.4.3|4.6.1.13;2.7.8.20;2.3.1.20
R11549,1.14.11.13;1.14.13.1;1.13.11.15;4.1.1.68;4.1.1.77;1.14.14.36;1.13.11.1;2.3.1.159|2.3.1.74
R11555,2.7.8.42;2.7.8.1;3.1.4.3;2.7.8.27;2.3.1.251;2.7.8.20;2.7.8.2;2.7.1.174
R11560,6.3.1.2;3.5.1.88
R11582,2.7.7.2;2.7.4.6
R11584,2.3.1|2.3.1.-|2.3.1.74;2.3.1.-|2.3.1.217;2.3.1.159|2.3.1.74;2.3.1.199
R11586,2.3.1.180
R11589,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.207;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;1.1.1.286|1.1.1.87;4.1.1.68;2.3.1.47
R11591,1.1.2.4;1.1.2.3;1.1.99.6;4.3.1.15;1.1.1|1.1.1.10|1.1.1.153|1.2.1.3
R11623,5.3.1.6
R11629,6.3.5.9;3.6.1.21|3.6.1.9
R11639,2.3.1.76;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.207;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.59
R11708,2.3.1.180
R11717,2.3.1.180
R11718,3.1.3.1;4.1.2.19;2.2.1.1
R11722,2.6.1.57;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R11770,1.1.1.233;1.1.1.337|1.1.1.375;1.1.1.345;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R11773,2.8.3.5;2.3.1.22;4.2.1.17;4.2.1.-|4.2.1.134
R11776,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.272;1.1.1.375;1.1.1.21;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R11781,2.3.1.79;2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.172;2.3.1.116;2.3.1.115;2.3.1.171;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.180
R11785,5.4.2.2;2.7.1.60;2.7.1.1
R11788,3.2.1.26;2.4.1.143;3.2.1.20|3.2.1.22;3.2.1.10
R11803,2.7.1.26;2.7.1.60;2.7.1.1
R11826,2.5.1.20;2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R11834,2.5.1.20;2.7.7.91;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.89;5.5.1.-|5.5.1.18;2.5.1.-|2.5.1.31;5.5.1.19
R11842,2.5.1.39;2.5.1.20
R11860,2.7.7.91;1.3.1.96|2.5.1.21;2.4.1.266;2.5.1.39
R11862,6.3.1.9;2.3.2.4|4.3.2.9;3.5.1.130|3.5.1.ai;2.3.2.2;2.3.2.19;3.4.13.18|3.4.13.4;3.5.1.12;2.6.1.57;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;4.1.1.95;1.8.1.12;2.6.1.-|2.6.1.11
R11869,2.5.1.89;2.5.1.20;2.5.1.-|2.5.1.31;1.3.1.96|2.5.1.21;2.5.1.103|2.5.1.21|2.5.1.96;1.3.7.11;5.5.1.19
R11878,1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.4
R11899,2.1.1.-|2.1.1.246|2.1.1.90;2.5.1.48;4.2.1.22;2.3.1.26;2.3.1.76;2.8.2.2;2.5.1.18
R11917,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22|1.4.3.4
R11921,3.6.1.5;2.7.4.4;2.3.1.26;1.1.1.233;5.1.3.9
R11925,2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;2.3.1.85|3.1.2.14
R11933,6.3.5.9;3.6.1.21|3.6.1.9
R11945,1.10.3.11;1.6.5.2
R11946,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.7.2.1|7.1.1.9
R11965,3.5.5.1;4.3.1.15;3.1.1.43;3.5.2.2;4.2.1.85;1.1.2.3;1.1.2.4;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;3.3.2.10
R11971,1.7.2.1|7.1.1.9
R11972,2.4.1.236;2.4.1.87;2.4.1.239;2.4.1.-|2.4.1.254;2.4.1.159;2.4.1.15;2.4.1.297;2.4.2.51;2.4.1.210;2.4.1.17
R11995,1.14.14.-|1.14.14.1
R12000,2.3.1.199;1.4.4.2
R12002,2.1.1.11;1.3.8.6|4.1.1.70|7.2.4.5|7.2.4.e;2.1.1.67;2.3.1.159|2.3.1.74
R12004,2.3.1.76;1.3.1.96|2.5.1.21;1.14.12|1.14.12.12;5.5.1.19;4.1.1.98
R12011,2.1.1.17;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.98;2.1.1.85;2.1.1.297|2.1.1.298
R12013,1.14.13.69;1.14.13.1;1.14.13.25|1.14.14.-|1.14.14.1
R12017,6.3.5.9;3.6.1.18|3.6.1.9
R12021,1.1.5.3|1.1.99.5;1.14.99.46;1.1.5.4
R12022,1.14.99.46;1.1.5.3|1.1.99.5;1.14.14.34|1.14.14.5|1.14.14.ah
R12037,2.4.1.92;2.4.1.149;2.4.1.165;2.4.1.150;2.4.1.201;2.4.1.88;2.4.1.145;2.4.1.143;2.4.1.175;2.4.1.155;2.4.1.313;2.4.1.223;2.4.1.206;2.4.1.224;2.4.1.198;2.4.1.62;2.4.1.312;2.4.1.147;2.4.1.144;2.4.1.228;2.4.1.87
R12039,2.3.1.180
R12048,1.1.1.36;1.14.13.26;1.1.1.330;1.14.13.25;1.3.1.93;1.1.1.211|1.1.1.35
R12050,2.5.1.39
R12053,1.14.13.26;1.14.13.25;1.14.13.107;1.6.5.2
R12059,1.2.1.31|1.2.1.95;3.6.1.-|3.6.1.19;2.7.7.91;6.3.5.9;6.2.1.33;6.2.1.1|6.2.1.17
R12061,2.7.1.40;3.2.1.169;3.5.1.52;1.2.1.50;3.1.3.53
R12065,2.7.1.40;3.2.1.169;3.5.1.52;3.1.3.53;3.1.3.43
R12076,1.14.14.36;1.14.11.13;1.14.13.1;1.14.14.42;4.1.1.68;4.1.1.77;1.1.1.286|1.1.1.87;4.1.1.112|4.1.1.3;2.7.8.23;1.13.11.-|1.13.11.66
R12087,1.13.11.57|1.13.11.8;1.13.11.1;1.13.11.2;1.13.11.15;1.14.13.3|1.14.14.9;1.13.11.-|1.13.11.3;1.3.1.25;2.3.1|2.3.1.-|2.3.1.74
R12090,1.2.1.106;1.2.1.-|1.2.1.103|1.2.1.ag;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.8.1.9
R12095,2.3.1.72;3.2.1.74;3.2.1.21|3.2.1.74
R12108,1.1.1.36;1.1.1.211|1.1.1.35
R12114,2.7.1.161;2.7.1.26;3.1.3.102|3.1.3.104|3.1.3.2
R12144,1.7.2.1|7.1.1.9
R12146,1.1.1.58;1.1.1.57;1.1.1.380;1.1.1.15;1.1.1.-|1.1.1.251;1.1.1.12|1.1.1.14;1.1.1.16;1.1.1.289;1.1.1.233;1.1.1.14|1.1.1.9;1.1.1.11;1.1.1.56;1.1.1.250;1.1.1.287;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R12148,6.2.1.20;6.2.1.35;6.2.1.22;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;6.2.1.19;6.2.1.33;3.1.2.21;2.3.1.47
R12160,2.4.1.170;2.4.1|2.4.1.-|2.4.1.298;2.4.1.35;2.4.1.111;2.4.1.91;5.5.1.6;2.4.1.17
R12161,2.5.1.78
R12164,1.7.2.1|7.1.1.9
R12198,2.3.1.241;2.3.1.251;2.4.2.43;2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59
R12199,2.3.1.241;2.4.2.43;2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59
R12200,2.3.1.251;2.3.1.241;2.3.1.62;2.3.1.135;3.1.1.32;3.1.1.5
R12204,2.7.8.42;2.3.1.251;2.4.2.43;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.241;2.3.1.26
R12207,2.4.2.43;2.5.1.-|2.5.1.31;2.5.1.89;2.3.1.251
R12222,1.14.11.13;1.13.11.15;1.13.11.1;1.14.13.1;4.1.1.68;4.1.1.77;1.14.14.36;1.13.11.-|1.13.11.8;1.13.11.2;1.13.11.-|1.13.11.3;4.1.1.55;1.13.11.16;1.2.4.2
R12237,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.375;1.1.1.272
R12244,1.14.99.46;1.13.11.39;2.3.1.76;2.4.99.20;1.13.11.2;1.13.11.1;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R12250,2.3.1.72;3.2.1.74;3.2.1.21|3.2.1.74
R12257,2.3.1.180
R12261,2.5.1.20;2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R12265,1.6.5.2
R12268,3.3.2.10;2.3.1|2.3.1.133|3.1.2.-;1.1.5.3;1.1.5.2
R12274,3.3.2.10;1.10.3.11;1.1.5.3;1.1.5.2
R12285,5.5.1.-|5.5.1.18;5.5.1.-|5.5.1.19;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;5.4.2.2
R12291,2.1.1.-|2.1.1.246|2.1.1.90;4.2.1.22;2.3.1.16
R12292,2.7.8.24;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;1.13.11.1;1.13.11.2;1.13.11.-|1.13.11.3;1.13.11.39;1.14.18.5;1.14.99.46
R12296,1.13.11.16;1.13.11.2;1.13.11.39;1.13.11.1|1.13.11.M6;1.14.99.46
R12303,2.3.1.180
R12312,6.3.5.9;6.3.1.9;6.2.1.33;3.6.1.21|3.6.1.9
R12320,1.14.12|1.14.12.12;1.14.12.18;1.14.12.-|1.14.12.26;1.14.13.-|1.14.15.-|1.14.15.3;1.14.13.-|1.14.18.1;1.14.13.244;1.14.13.-|1.14.13.25;1.14.13.69;1.14.13.-|1.14.13.20|1.14.13.7
R12330,6.3.2.-|6.3.2.45;6.3.2.32;6.2.1.7;2.7.1.25;6.2.1.12
R12336,2.1.1.333;2.1.1.98;2.1.1.80;2.1.1.77
R12340,2.4.1.239;2.4.1.87;2.4.1.236;3.2.1.74;2.4.1.-|2.4.1.254;2.4.1.15;2.4.1.297;2.4.2.51;2.4.1.245;2.4.1.173;2.4.1.210;2.4.1.266
R12343,4.3.1.15;1.1.2.3;1.1.2.4;1.1.99.6;2.6.1.21;4.1.3.32;1.1.1|1.1.1.10|1.1.1.153|1.2.1.3
R12344,2.7.1.60;2.7.1.1;2.7.1.1|2.7.1.55;2.7.1.21
R12348,3.1.1|3.1.1.-|3.1.1.17;2.7.8.11;2.4.1.87;3.1.4.43|4.6.1.13;2.3.1.92;3.2.1.175;5.3.1.28
R12349,5.3.1.5
R12359,1.14.13.26;1.14.13.25;1.8.1.4;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345;1.1.1.337|1.1.1.375
R12360,1.14.13.26;1.14.13.25;1.14.12.-|1.14.12.26;1.14.12.18;1.14.12.12;1.14.12.10;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345;1.1.1.337|1.1.1.375
R12363,2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.20;1.3.7.11;2.7.7.91;2.5.1.103|2.5.1.21|2.5.1.96;5.5.1.19
R12376,1.14.13.26;1.14.13.25;1.8.1.4;1.1.1.211|1.1.1.35
R12384,2.4.1.87;2.4.1.210;2.4.1.15;2.4.1.239;2.4.1.173;2.4.1.17
R12390,3.2.2.19;3.2.2.24;5.5.1.7;2.7.8.11;6.3.5.9;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;5.5.1.6;3.5.1.89;2.7.8.8;2.3.1.76
R12397,2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;2.3.1.85|3.1.2.14
R12400,1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.213|1.1.1.50|1.1.1.51;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.2.1.-|1.2.1.103|1.2.1.ag
R12407,1.14.11|1.14.11.-|1.14.11.13;1.13.11.15;1.14.13.1;1.13.11.-|1.13.11.3;4.1.1.68;1.13.11.-|1.13.11.8;4.1.1.77;1.13.11.38;1.14.14.36;1.13.11.1;1.14.14.42;4.1.1.98
R12425,3.5.1.76;2.1.1.49;3.5.1.79;2.8.2.3;3.1.2.21;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;3.1.2.14|3.1.2.21;1.3.1.9|2.3.1.-
R12426,3.5.1.79;3.5.1.76;1.4.4.2
R12429,3.6.1.21|3.6.1.9
R12438,1.14.14.156;1.3.99.5;1.11.1.8;1.14.12|1.14.12.12;1.5.1.3;1.5.1.3|1.5.1.33;2.8.2.20;2.7.10.1|2.7.10.2|2.7.12.1|2.7.12.2
R12447,2.1.1.98;2.1.1.85;2.1.1.80;2.1.1.77
R12453,1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.211|1.1.1.35
R12467,1.1.1.35
R12468,1.1.1.35
R12474,2.4.99.6;2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.172;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.76;2.5.1.-|2.5.1.62;2.3.1.171;3.4.16.4|3.4.17.8
R12478,3.5.1.114;3.5.1.82;3.5.1.15;3.5.1.83;3.5.1.97;3.1.1.3|3.1.1.34|3.1.1.79
R12481,1.5.98.1;2.4.1.17|2.4.1.95;1.14.99.46;1.3.1.76
R12485,6.2.1.33;6.2.1.12;6.2.1|6.2.1.-|6.2.1.32;6.2.1.7;6.2.1.1
R12488,4.2.1.17;4.2.1.-|4.2.1.134
R12489,4.2.1.17;4.2.1.-|4.2.1.134
R12493,4.2.1.17;4.2.1.-|4.2.1.134
R12496,2.3.1.43;2.3.1.207;3.1.1.13;2.3.1.168;2.3.1.26;2.3.1.180
R12506,2.6.1.57;5.3.3.5;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;1.14.18.5;2.3.1.26;3.5.1.114;3.5.1.130|3.5.1.ai;4.1.1.95;3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-
R12512,1.14.13.26;1.14.13.25;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R12515,2.3.1.-|2.3.1.224;2.3.1.79;2.4.99.6;3.1.1.6;2.3.1.15
R12527,3.2.1.26;3.2.1.10|3.2.1.20|3.2.1.26|3.2.1.48
R12532,2.7.4.6
R12533,2.7.4.6
R12537,3.1.1.111|3.1.1.32;3.1.1.5
R12538,1.14.14.34|1.14.14.5|1.14.14.ah;1.14.99.46;1.1.5.4
R12539,1.1.1.233;1.1.1.211|1.1.1.35
R12541,1.14.14.102;1.14.14.82;1.14.14.81|1.14.14.82;1.13.11.15;1.14.19.66;1.13.11.1;1.14.12|1.14.12.-|1.14.12.14;1.14.13.-|1.14.18.1;1.14.13.3|1.14.14.9
R12549,2.3.1.180
R12553,3.2.1.183|5.1.3.14|5.1.3.7;2.4.1.175;2.4.1.255;2.4.1.198;2.4.1.149;2.4.1.224;2.4.1.313;2.4.1.143;2.4.1.223;2.4.1.92;2.4.1.88;2.4.1.312;2.4.1.147;2.4.1.145;2.4.1.150;2.4.1.155;2.4.1.144;2.4.1.165;2.4.1.201
R12554,3.2.1.183|5.1.3.14|5.1.3.7;2.4.1.175;2.4.1.255;2.4.1.198;2.4.1.149;2.4.1.224;2.4.1.313;2.4.1.143;2.4.1.223;2.4.1.92;2.4.1.88;2.4.1.312;2.4.1.147;2.4.1.145;2.4.1.150;2.4.1.155;2.4.1.144;2.4.1.165;2.4.1.201
R12562,2.7.7.43;3.6.1.-|3.6.1.19;2.7.4.6
R12588,4.2.1.22;2.5.1.48;1.8.4.2;2.6.1.57;3.5.1.114;2.7.8.24;2.7.1.207;2.7.1.208|2.7.1.69;2.7.1.201|2.7.1.69;2.7.8.11;6.3.5.9;2.3.1.24;3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-
R12596,6.3.1.9;3.6.1.21|3.6.1.9
R12598,3.6.1.21|3.6.1.9
R12602,3.2.1.21
R12603,3.2.1.21
R12604,1.1.1.36;1.1.1.330;1.3.1.93;1.2.1.106;1.1.1.211|1.1.1.35
R12606,4.3.1.15;2.6.1.57;6.3.5.9;2.6.1.94;4.1.1.95;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87;2.6.1.-|2.6.1.11
R12615,1.14.11|1.14.11.-|1.14.11.13;1.13.11.15;1.14.13.1;4.1.1.68;4.1.1.77;1.14.14.36;1.13.11.1;4.1.1.55;1.13.11.16;1.14.14.42;4.1.1.98
R12617,1.14.99.46;1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.3|1.1.99.5
R12618,1.14.99.46;1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.4
R12619,1.14.99.46;1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.4
R12624,3.5.1.10|3.5.1.110;3.1.1.28;3.1.1.3
R12626,2.3.1.207;2.3.1.225
R12633,2.7.4.10;6.3.5.9;6.2.1.2;2.7.7.91;3.1.3.7;5.4.2.2
R12634,2.7.1.207;2.7.1.208|2.7.1.69;2.3.1.79;2.7.1.201|2.7.1.69;2.7.1.211;2.4.1.230;5.4.2.2;5.4.2.6;3.2.1.21|3.2.1.74
R12636,2.4.99.7;2.4.99.2|2.4.99.4;2.4.99.8;2.4.99.3;2.7.8.41;3.6.1.26;3.2.1.18
R12639,2.5.1.-|2.5.1.31;2.5.1.20;1.3.1.96|2.5.1.21;2.5.1.89;5.5.1.-|5.5.1.18;5.5.1.-|5.5.1.19
R12650,1.14.11.13;1.13.11.15;4.1.1.68;4.1.1.77;1.14.14.36;1.13.11.1;1.14.13.1;4.1.1.55;1.13.11.16;4.1.1.98
R12689,3.1.2.22;2.6.1.14;3.1.3.53;3.1.3.43;3.1.3.52;2.6.1.57;2.6.1.88;4.3.1.15;3.7.1.5;3.2.1.169;3.1.1.61
R12690,1.17.4.1;1.17.4.2
R12695,2.7.1.16|2.7.1.47;2.7.1.17;2.7.1.53;2.7.1.5;6.3.5.9
