Reaction,SelenzymeRF
MNXR182202,1.3.5.6;1.7.5.1;1.8.5.2;1.3.99.26;1.3.99.31;1.3.5.5;1.14.18.3;1.1.5.6;1.3.99.28;1.3.99.30;1.3.99.1;1.6.5.2|1.6.5.3
MNXR182220,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
MNXR182252,2.4.1.13;3.2.1.26;2.4.1.7;2.4.1.21
MNXR182258,1.14.13.137;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.3.5;1.14.13.225|1.6.3.1;1.14.12.10;1.14.13.223;1.14.13.25;1.14.13.227
MNXR182296,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.10;1.14.13.223;1.14.13.245;1.14.13.131;1.6.5.4;1.14.13.25;1.14.13.87;1.14.13.26;1.14.13.113;1.14.13.246;1.14.18.9
MNXR182299,1.1.1.376|1.1.1.46;1.1.1.116|1.1.1.117;1.1.1.424;1.1.1.113;1.6.5.4;1.1.1.122;1.1.1.121|1.1.1.175|1.1.1.359;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
MNXR182301,1.1.1.376|1.1.1.46;1.1.1.116|1.1.1.117;1.1.1.424;1.1.1.113;1.6.5.4;1.1.1.122;1.1.1.121|1.1.1.175|1.1.1.359;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
MNXR182365,1.14.18.3;1.10.3.11;1.1.5.6;1.14.99.39
MNXR182369,1.1.1.288;1.1.1.71;1.11.1.1;1.2.1.23;1.6.5.-|1.6.5.9;1.6.5.-|1.6.5.3|1.6.5.9;1.2.1.36;1.6.5.2
MNXR182371,1.14.13.72;1.14.13.246;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.18.9;1.14.13.26;1.14.13.223;1.6.5.4;1.14.12.-|1.14.12.10;1.14.13.87;1.14.13.25
MNXR182382,1.14.13.72;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.246;1.14.18.9;1.14.13.223;1.14.13.26;1.6.5.4;1.14.12.-|1.14.12.10;1.14.13.87;1.14.13.25
MNXR182391,1.1.5.8;1.1.1.-|1.1.1.166|1.1.1.24|1.1.1.282;1.1.1.25|1.1.1.282
MNXR182393,1.1.5.8;1.1.1.282;1.1.5.4
MNXR182409,1.1.-.-|1.1.2.4|1.1.5.-;1.1.2.3;1.1.5.12;1.1.1.27;1.1.1.28
MNXR182428,1.8.1.4;1.6.2.6|1.8.1|1.8.1.4;2.5.1.46;1.3.1.9|1.3.1.M3
MNXR182435,1.1.1|1.1.1.2|1.1.1.21|1.1.1.72;1.1.1|1.1.1.10|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.72;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21;1.1.1.21|1.1.1.307;1.1.1.287;1.1.1.14|1.1.1.21;1.1.1.255;1.11.1.1|1.11.1.2;1.2.1.19|1.2.1.3|1.2.1.4|1.2.1.5|1.2.1.7;1.12.1.3|1.12.1.5;1.6.3.2
MNXR182436,1.1.1.21;1.1.1|1.1.1.2|1.1.1.21|1.1.1.72;1.1.1.14|1.1.1.21;1.1.1.255;1.1.1.307;1.6.5.4;1.1.1.11;1.1.1|1.1.1.10|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.72;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21;1.11.1.1|1.14.12.17
MNXR182454,1.14.13.72;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.54;1.14.15.16;1.14.14.25;1.14.14.1
MNXR182457,1.14.13.72;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.54;1.14.15.16;1.14.14.1
MNXR182476,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.14.1
MNXR182513,2.7.1.66;6.3.1.10;6.4.1.8;6.3.2.2|6.3.2.3
MNXR182517,6.3.1.10;2.7.1.66;6.4.1.8;6.3.2.2|6.3.2.3
MNXR182578,1.3.5.2
MNXR182581,1.1.5.2;1.1.5.9;1.1.1.47;1.1.3.4;1.1.99.35;1.5.5.1;1.10.2.2;1.3.5.2
MNXR182599,2.6.1.-|2.6.1.19|2.6.1.96;2.6.1.13;2.6.1.-|2.6.1.113|2.6.1.29;2.6.1.21;2.6.1.11|2.6.1.13
MNXR182604,2.4.1.241;2.4.1.46;2.4.1.274;2.4.1.315;2.4.1.80;2.4.1.228;2.4.1.47;2.4.1.62;2.4.1.86;2.4.1.275;2.4.1.208;2.4.1.134;2.4.1.66;2.4.1.186;2.4.1.87;2.4.1.133;2.4.1.38;2.4.1.37;2.4.1.315|2.4.1.336
MNXR182605,2.4.1.241;2.4.1.46;2.4.1.274;2.4.1.315;2.4.1.80;2.4.1.228;2.4.1.47;2.4.1.62;2.4.1.86;2.4.1.275;2.4.1.208;2.4.1.134;2.4.1.66;2.4.1.186;2.4.1.87;2.4.1.133;2.4.1.38;2.4.1.37;2.4.1.315|2.4.1.336
MNXR182626,2.4.1.241;2.4.1.46;2.4.1.274;2.4.1.315;2.4.1.80;2.4.1.228;2.4.1.47;2.4.1.62;2.4.1.86;2.4.1.275;2.4.1.208;2.4.1.134;2.4.1.66;2.4.1.186;2.4.1.87;2.4.1.133;2.4.1.38;2.4.1.37;2.4.1.315|2.4.1.336
MNXR182640,2.4.1.241;2.4.1.46;2.4.1.315;2.4.1.274;2.4.1.228;2.4.1.47;2.4.1.80;2.4.1.62;2.4.1.86;2.4.1.275;2.4.1.208;2.4.1.134;2.4.1.66;2.4.1.186;2.4.1.87;2.4.1.133;2.4.1.38;2.4.1.37;2.4.1.315|2.4.1.336
MNXR182648,2.4.1.241;2.4.1.315;2.4.1.274;2.4.1.228;2.4.1.47;2.4.1.62;2.4.1.80;2.4.1.86;2.4.1.275;2.4.1.208;2.4.1.134;2.4.1.66;2.4.1.186;2.4.1.87;2.4.1.133;2.4.1.38;2.4.1.37;2.4.1.297;2.4.1.46
MNXR182657,2.4.1.241;2.4.1.315;2.4.1.274;2.4.1.228;2.4.1.47;2.4.1.62;2.4.1.80;2.4.1.86;2.4.1.275;2.4.1.208;2.4.1.134;2.4.1.66;2.4.1.186;2.4.1.87;2.4.1.133;2.4.1.38;2.4.1.37;2.4.1.46;2.4.1.315|2.4.1.336
MNXR182677,1.10.3.2;1.14.18.3;1.14.13.64;1.14.13.-|1.6.5.2
MNXR182679,1.6.5.2|1.6.5.3|1.6.5.9
MNXR182680,1.6.5.2|1.6.5.3
MNXR182868,1.5.5.2;1.5.1.2;5.1.1.4|5.1.1.8;3.4.13.9
MNXR183302,1.7.3.6;1.7.2.6;1.7.2.1;1.7.2.2;1.7.2.1|1.9.3.1;1.7.5.1|1.7.99.4
MNXR183318,
MNXR183355,1.3.99.33;4.2.1.49;4.3.1.3
MNXR183419,1.14.99.58;1.14.99.3;1.14.14.18;1.14.99.57;1.14.99.48;4.99.1.1;1.1.99.8;2.1.1.342;1.13.11.48;1.13.11.24;1.13.11.47;1.14.18.9;1.14.18.10;1.14.18.11;1.14.13.81
MNXR183431,1.2.7.11;1.2.7.1;1.2.7.1|1.2.7.2|1.2.7.7;1.2.7.3;1.2.7.8;1.2.7.10;1.2.1.51;1.2.1.25|1.2.1.M8|1.2.4.4|2.3.1.168;1.2.1.104
MNXR183461,3.5.1.115;6.3.1.13;3.5.1.103;3.1.4.50;3.5.1.114|3.5.1.14;3.5.1.-|3.5.1.112;3.5.1.-|3.5.1.136;2.3.1.189
MNXR183483,2.1.1.17;2.1.1.202|2.1.1.203|2.1.1.204;2.1.1.12;2.1.1.76;2.1.1.104;2.1.1.44;2.1.1.7;2.1.1.9;2.1.1.53;2.1.1.111
MNXR183524,1.14.18.9;1.14.18.10;1.14.19.20;1.14.19.25;1.14.19.29;1.14.18.5;1.14.18.7;1.14.19.17;1.14.18.6;1.14.19.18;1.14.18.4;1.14.19.19;1.14.19.34;1.14.19.22;1.14.19.39;1.14.19.33;1.14.19.16;1.14.19.12;1.14.19.38;1.14.19.4;1.14.19.24;1.14.19.5;1.14.19.30;1.14.19.47
MNXR183537,2.4.99.1;2.4.99.3;2.4.99.14;3.2.2.10;3.5.4.12;2.7.8.46;2.4.99.13;2.4.99.12|2.4.99.13;2.4.1|2.4.1.320;2.7.8.41;2.7.8.11;2.4.99.8;2.4.99.6;2.4.99.2;2.4.99.4;3.6.1.26;2.7.8.12
MNXR183540,1.14.14.111;1.14.14.154;1.14.14.19;1.14.14.16;1.14.14.48;1.14.14.80;1.14.14.43;1.14.14.103;1.14.14.55;1.14.14.42;1.14.14.17;1.14.14.177;1.14.14.98;1.14.14.140;1.14.14.81
MNXR183543,1.13.11.37;4.1.1|4.1.1.-|4.1.1.102;4.3.1.11|4.3.1.23|4.3.1.25;4.3.1.24;1.13.11.66;1.3.8.15;6.2.1.12
MNXR183567,3.4.11.14|3.4.11.2;3.4.11.19;3.4.11.23;3.4.11.24;3.4.11.20;3.4.11.13|3.4.11.22;3.4.11.10
MNXR183578,2.3.1.51;2.3.1.23;2.3.1.301;2.3.1.22;2.3.1.207;2.3.1.41
MNXR183590,1.14.19.11;1.14.19.26;1.14.19.2;1.14.14.46;1.3.3.6;1.14.19.37;1.14.19.10;1.14.19.56;1.14.14.15;1.14.13.223;1.14.20.15;1.14.19.1;1.14.19.3;1.14.99.1
MNXR183629,2.3.1.254;2.3.1.258;2.3.1.256|2.3.1.258;2.3.1.1
MNXR183661,3.2.1.135;3.2.1.41;2.4.1.25;3.2.1.4
MNXR183664,2.7.8.7
MNXR183678,3.1.1.29
MNXR183740,1.3.1.38;1.3.1.8;1.3.1.93;1.3.1.34;1.3.1.124;1.2.1.84;1.2.1.50;2.3.1.111;2.3.1.86;1.1.1.330|1.1.1.36;1.3.1.44;2.3.1.295;2.3.1.252;2.3.1.165
MNXR183747,3.1.1.77;3.1.1.3|3.1.1.79
MNXR183763,2.3.2.8;2.3.2.6
MNXR183816,2.3.1.111;2.3.1.292;2.3.1.287;2.3.1.252;2.3.1.295;2.3.1.86;2.3.1.119;2.3.1.261;2.3.1.244;2.3.1.240;2.3.1.94;2.3.1.290;2.3.1.289;2.3.1.85;2.3.1.41|2.3.1.85;2.3.1.161;2.3.1.165;2.3.1.237;2.3.1.236;1.3.1.-|2.3.1.170|2.3.1.74
MNXR183837,6.3.4.14;6.3.4.14|6.4.1.1;6.3.2.30;6.3.2.29;6.3.2.43;6.3.1.14|6.3.2.22;6.3.2.60|6.3.2.M4;6.2.1.-|6.2.1.39;6.2.2.2;2.7.2.2;6.3.4.16|6.3.5.5
MNXR183854,3.4.24.3|3.4.24.7;3.4.21.69;3.4.21.1|3.4.21.2|3.4.21.3|3.4.21.7;3.4.21.6|3.4.21.60;3.4.21.10|3.4.21.100|3.4.21.102|3.4.21.103|3.4.21.106|3.4.21.107|3.4.21.108|3.4.21.109|3.4.21.112|3.4.21.117|3.4.21.118|3.4.21.12|3.4.21.19|3.4.21.20|3.4.21.25|3.4.21.26|3.4.21.34|3.4.21.35|3.4.21.36|3.4.21.37|3.4.21.39|3.4.21.48|3.4.21.49|3.4.21.50|3.4.21.53|3.4.21.57|3.4.21.59|3.4.21.61|3.4.21.62|3.4.21.63|3.4.21.64|3.4.21.65|3.4.21.66|3.4.21.67|3.4.21.70|3.4.21.71|3.4.21.76|3.4.21.78|3.4.21.79|3.4.21.80|3.4.21.81|3.4.21.82|3.4.21.90|3.4.21.91|3.4.21.92|3.4.21.93|3.4.21.94|3.4.21.96|3.4.21.97|3.4.21.99|3.4.22.1|3.4.22.10|3.4.22.15|3.4.22.16|3.4.22.2|3.4.22.27|3.4.22.3|3.4.22.30|3.4.22.31|3.4.22.32|3.4.22.33|3.4.22.34|3.4.22.35|3.4.22.37|3.4.22.38|3.4.22.39|3.4.22.41|3.4.22.42|3.4.22.43|3.4.22.44|3.4.22.46|3.4.22.48|3.4.22.50|3.4.22.51|3.4.22.6|3.4.22.67|3.4.22.7|3.4.22.8|3.4.23.1|3.4.23.12|3.4.23.16|3.4.23.18|3.4.23.19|3.4.23.2|3.4.23.20|3.4.23.21|3.4.23.22|3.4.23.23|3.4.23.24|3.4.23.25|3.4.23.26|3.4.23.28|3.4.23.29|3.4.23.3|3.4.23.30|3.4.23.31|3.4.23.32|3.4.23.34|3.4.23.40|3.4.23.41|3.4.23.42|3.4.23.44|3.4.23.47|3.4.23.49|3.4.23.5|3.4.24.-|3.4.24.1|3.4.24.11|3.4.24.12|3.4.24.15|3.4.24.17|3.4.24.18|3.4.24.20|3.4.24.21|3.4.24.22|3.4.24.23|3.4.24.24|3.4.24.25|3.4.24.27|3.4.24.28|3.4.24.29|3.4.24.30|3.4.24.31|3.4.24.33|3.4.24.34|3.4.24.35|3.4.24.36|3.4.24.37|3.4.24.38|3.4.24.39|3.4.24.40|3.4.24.41|3.4.24.42|3.4.24.43|3.4.24.44|3.4.24.45|3.4.24.46|3.4.24.47|3.4.24.48|3.4.24.49|3.4.24.50|3.4.24.51|3.4.24.52|3.4.24.53|3.4.24.54|3.4.24.55|3.4.24.6|3.4.24.60|3.4.24.61|3.4.24.62|3.4.24.63|3.4.24.65|3.4.24.66|3.4.24.67|3.4.24.69|3.4.24.72|3.4.24.73|3.4.24.74|3.4.24.76|3.4.24.77|3.4.24.78|3.4.24.81|3.4.24.83|3.4.24.85|3.4.25.1
MNXR183855,4.2.99.18
MNXR183860,6.3.1.2
MNXR183861,3.2.1.199;3.1.4.11;3.1.4.3;2.4.1.184;3.1.4.11|3.1.4.3|4.6.1.13;2.7.1.227;4.6.1.14;2.7.8.20;3.2.1.70;2.7.1.107
MNXR183870,1.14.14.48;1.14.14.43;1.14.14.103;1.14.14.55;1.14.14.16;1.14.14.19;1.14.14.140;1.14.14.89;1.14.14.42;1.14.14.154;1.14.14.80;1.14.14.98;1.14.14.17;1.14.14.177;1.14.14.81
MNXR183899,2.7.1.113;6.3.4.4
MNXR183912,2.4.1.146;2.4.1.148;2.4.1.102;2.4.1.-|2.4.1.285;2.4.1.201;2.4.1.250;2.4.1.149;2.4.1.150;2.4.1.155;2.4.1.145;2.4.1.147;2.4.1.40;2.4.1.313;2.4.1.143;2.4.1.101;2.4.1.-|2.4.1.283;2.4.1.306;2.4.1.174;2.4.1.223;2.4.1.312;2.4.1.224
MNXR183953,3.2.1.21
MNXR183956,6.1.3.1;6.3.2.1
MNXR183962,2.1.2.10
MNXR183973,2.7.1.78;2.7.4.4;2.7.4.6
MNXR183975,1.14.19.29;1.14.18.6;1.14.18.5;1.14.18.7;1.14.19.17;1.14.19.18;1.14.18.4;1.14.19.75;1.14.19.19;1.14.19.34;1.14.19.22;1.14.19.25;1.14.19.4;1.14.19.39;1.14.19.16;1.14.19.33;1.14.19.12;1.14.19.30;1.14.19.38;1.14.19.47;1.14.19.31;1.14.19.20;1.14.19.5;1.14.19.24
MNXR184016,5.4.99.19;5.4.99.25;5.4.99.24;5.4.99.23;5.4.99.20;5.4.99.22;5.4.99.21
MNXR184068,3.1.1.4
MNXR184097,2.8.1.11|2.8.1.4
MNXR184126,3.2.1.14
MNXR184127,1.14.19.22;1.14.19.6;1.14.19.23;1.14.19.25;1.14.18.4;1.14.19.3;1.14.19.44;1.14.19.75;1.14.19.34;2.4.1.241;1.14.19.4;1.14.19.12;1.14.19.39;1.14.19.18;1.14.19.33;1.14.19.16;1.14.19.30;1.14.19.17
MNXR184168,2.3.1.258;2.3.1.254;2.3.1.256|2.3.1.258;2.3.1.48;2.3.1.108
MNXR184183,2.4.1.70;2.4.1.53;2.4.1.187;2.4.1.-|2.4.1.291;2.4.1.-|2.4.1.292;2.4.1.52;2.4.1.306;2.4.1.-|2.4.1.290;2.4.1.227
MNXR184194,2.8.3.16;2.8.3.5;2.8.3.18;2.8.3.-|2.8.3.1|2.8.3.18|2.8.3.M4;2.8.3.26;2.8.3.-|2.8.3.22;2.8.3.-|2.8.3.20|2.8.3.22|2.8.3.7;6.2.1.4;6.2.1.5
MNXR184219,3.1.1.29
MNXR184220,1.6.4.2|1.8.1.7|1.8.4.2;1.8.1.10|1.8.1.9|1.8.4.2;1.8.1.10|1.8.1.14|1.8.4.2;1.1.1.1
MNXR184249,3.1.3.73;6.3.5.9;6.3.5.10;3.1.3.2;4.2.3.154;2.6.99.2
MNXR184272,
MNXR184273,3.2.1.37;3.2.1.131;3.2.1.136;3.2.1.55;2.4.1.373;3.2.1.150
MNXR184309,2.5.1.18
MNXR184325,6.3.1.14;1.2.1.101|1.2.1.ah;6.1.1.1
MNXR184327,1.14.14.171;1.14.14.63;1.14.14.154;1.14.14.19;1.14.14.16;1.14.14.48;1.14.14.17;1.14.14.80;1.14.14.43;1.14.14.55;1.14.14.103;1.14.14.42;1.14.14.177;1.14.14.98;1.14.14.140;1.14.14.81
MNXR184330,1.14.15.29;1.14.15.28;1.14.14.78;1.14.15.15;1.14.18.9;1.14.18.11;1.14.13.246;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.70;1.3.3.6;1.1.3.15;1.4.3.13
MNXR184359,2.7.1.202|2.7.1.69;3.1.3|3.1.3.-|3.1.3.11|3.1.3.23;3.1.3.68
MNXR184372,2.1.1.158;2.1.1.159|2.1.1.160;2.1.1.56
MNXR184374,1.14.14.129;1.14.14.80;1.14.14.177;1.14.14.48;1.14.14.43;1.14.14.16;1.14.14.19;1.14.14.154;1.14.14.17;1.14.14.103;1.14.14.98;1.14.14.55;1.14.14.140;1.14.14.81
MNXR184421,1.14.14.120;1.14.14.154;1.14.14.19;1.14.14.16;1.14.14.17;1.14.14.48;1.14.14.43;1.14.14.80;1.14.14.55;1.14.14.103;1.14.14.42;1.14.14.177;1.14.14.98;1.14.14.140;1.14.14.81
MNXR184430,1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.101;1.1.1.100;1.1.1.100|2.3.1.-|2.3.1.85|2.3.1.86;1.3.1.10;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39|2.3.1.86;1.1.1.184
MNXR184431,1.14.15.34;1.14.13.242;1.6.3.1;1.14.13.72;1.14.12.17;1.14.12.22;1.3.3.6;1.1.99.8;1.4.3.13;1.3.3.16;1.8.3.5;1.1.3.30;1.1.3.15
MNXR184444,1.14.14.48;1.14.14.55;1.14.14.42;1.14.14.19;1.14.14.16;1.14.14.43;1.14.14.140;1.14.14.89;1.14.14.103;1.14.14.98;1.14.14.80;1.14.14.154;1.14.19.76;1.14.14.81;1.14.14.82;1.14.14.90
MNXR184471,4.1.2.13
MNXR184474,1.14.13.-|1.14.13.240;1.14.14.17;1.14.12.23;1.14.13.88;1.13.11.27;1.14.11.-|1.14.11.61;1.10.3.1|1.14.18.1
MNXR184481,3.4.17.19;3.4.17.3;3.4.21.1|3.4.21.2|3.4.21.3|3.4.21.7;3.4.17.1;3.4.21.6|3.4.21.60;3.4.17.15;3.4.18.1;3.4.16.5;3.4.17.18;3.4.21.10|3.4.21.100|3.4.21.102|3.4.21.103|3.4.21.106|3.4.21.107|3.4.21.108|3.4.21.109|3.4.21.112|3.4.21.117|3.4.21.118|3.4.21.12|3.4.21.19|3.4.21.20|3.4.21.25|3.4.21.26|3.4.21.34|3.4.21.35|3.4.21.36|3.4.21.37|3.4.21.39|3.4.21.48|3.4.21.49|3.4.21.50|3.4.21.53|3.4.21.57|3.4.21.59|3.4.21.61|3.4.21.62|3.4.21.63|3.4.21.64|3.4.21.65|3.4.21.66|3.4.21.67|3.4.21.70|3.4.21.71|3.4.21.76|3.4.21.78|3.4.21.79|3.4.21.80|3.4.21.81|3.4.21.82|3.4.21.90|3.4.21.91|3.4.21.92|3.4.21.93|3.4.21.94|3.4.21.96|3.4.21.97|3.4.21.99|3.4.22.1|3.4.22.10|3.4.22.15|3.4.22.16|3.4.22.2|3.4.22.27|3.4.22.3|3.4.22.30|3.4.22.31|3.4.22.32|3.4.22.33|3.4.22.34|3.4.22.35|3.4.22.37|3.4.22.38|3.4.22.39|3.4.22.41|3.4.22.42|3.4.22.43|3.4.22.44|3.4.22.46|3.4.22.48|3.4.22.50|3.4.22.51|3.4.22.6|3.4.22.67|3.4.22.7|3.4.22.8|3.4.23.1|3.4.23.12|3.4.23.16|3.4.23.18|3.4.23.19|3.4.23.2|3.4.23.20|3.4.23.21|3.4.23.22|3.4.23.23|3.4.23.24|3.4.23.25|3.4.23.26|3.4.23.28|3.4.23.29|3.4.23.3|3.4.23.30|3.4.23.31|3.4.23.32|3.4.23.34|3.4.23.40|3.4.23.41|3.4.23.42|3.4.23.44|3.4.23.47|3.4.23.49|3.4.23.5|3.4.24.-|3.4.24.1|3.4.24.11|3.4.24.12|3.4.24.15|3.4.24.17|3.4.24.18|3.4.24.20|3.4.24.21|3.4.24.22|3.4.24.23|3.4.24.24|3.4.24.25|3.4.24.27|3.4.24.28|3.4.24.29|3.4.24.30|3.4.24.31|3.4.24.33|3.4.24.34|3.4.24.35|3.4.24.36|3.4.24.37|3.4.24.38|3.4.24.39|3.4.24.40|3.4.24.41|3.4.24.42|3.4.24.43|3.4.24.44|3.4.24.45|3.4.24.46|3.4.24.47|3.4.24.48|3.4.24.49|3.4.24.50|3.4.24.51|3.4.24.52|3.4.24.53|3.4.24.54|3.4.24.55|3.4.24.6|3.4.24.60|3.4.24.61|3.4.24.62|3.4.24.63|3.4.24.65|3.4.24.66|3.4.24.67|3.4.24.69|3.4.24.72|3.4.24.73|3.4.24.74|3.4.24.76|3.4.24.77|3.4.24.78|3.4.24.81|3.4.24.83|3.4.24.85|3.4.25.1
MNXR184485,2.4.1.37;2.4.1.87;2.4.1.-|2.4.1.301;2.4.1.22;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.338;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.297;2.4.1.245;2.4.1.122;2.4.1.86;2.4.1.134;2.4.1.15
MNXR184488,3.1.3.106|3.1.3.76;3.1.3.106|3.1.3.2;4.1.99.25;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4
MNXR184618,6.2.1.61;6.2.1.50;6.2.1.62;6.2.1.66;6.2.1.54;6.2.1.67;6.2.1.47;6.2.1.68;6.2.1.46;6.2.1.53;6.2.1.63;6.2.1.51;6.2.1.20;6.2.1.57;6.2.1.22|6.2.1.35;6.1.1.20
MNXR184628,2.7.8.26
MNXR184632,2.4.1.54;2.4.2.46;2.7.8.35;2.4.2.47;2.4.2.-|2.4.2.45;2.7.8.31;2.7.8.6;2.4.2.43;2.7.4.29;2.7.8.33;2.7.8.40;2.4.2.53|2.7.8.30
MNXR184642,6.3.2.42;6.3.2.31;3.4.17.24;3.4.17.21;6.3.2.9
MNXR184647,2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.25;3.2.1.74;3.2.1.20|3.2.1.70;3.2.1.22
MNXR184659,3.4.11.21;3.4.19.5;3.4.11.3;3.4.13.21;3.4.11.10
MNXR184701,2.3.1.43;3.1.1.13;2.3.1.22;2.3.1.26;3.1.1.3
MNXR184721,1.14.20.15;1.14.11.67;1.13|1.13.12.19;1.14.11.66|1.14.11.68|1.14.11.69;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.53;1.14.11.33;1.14.11.51;1.14.11.36;1.14.11.58;1.14.11.42;1.14.11.4
MNXR184725,1.14.14.69;1.14.14.154;1.14.14.19;1.14.14.16;1.14.14.48;1.14.14.55;1.14.14.43;1.14.14.42;1.14.14.103;1.14.14.80;1.14.14.17;1.14.14.98;1.14.14.177;1.14.14.81
MNXR184881,1.14.19.76;1.14.14.140;1.14.11.22|1.14.20.5;1.14.14.81;1.14.14.89;1.14.14.82;1.14.14.90;1.14.14.98;1.14.14.103;1.14.14.48;1.14.14.55;1.14.14.43;1.14.14.80;1.14.14.42;1.14.14.17;1.14.14.19
MNXR184887,2.7.7.85;2.4.2.17
MNXR184926,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.-|1.14.13.236;1.14.13.223;1.14.12.-|1.14.12.10;1.14.13.87;1.14.13.33;1.6.5.4;1.14.13.69;1.14.13.245;1.14.13.131;1.14.13.-|1.14.18.1
MNXR184946,2.8.3.10;2.8.3.18;2.8.3.12|2.8.3.18;2.8.3.1|2.8.3.12|2.8.3.18;2.8.3.19;4.1.3.34;2.8.3.8;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
MNXR184983,1.14.13.237;1.14.15.16;1.14.13.225;1.14.13.54;1.14.14.1
MNXR184998,1.14.18.1;1.14.14.1
MNXR185000,1.14.14.161;1.14.14.48;1.14.14.19;1.14.14.16;1.14.14.154;1.14.14.42;1.14.14.43;1.14.14.55;1.14.14.80;1.14.14.81;1.14.14.103;1.14.14.140;1.14.19.76;1.14.14.82;1.14.14.90
MNXR185081,3.2.1.113;3.2.1.24;3.2.1.207;3.2.1.106;3.2.1.58;3.2.1.74;3.2.1.114
MNXR185168,3.2.1.51;3.2.1.63;3.2.1.24;3.2.1.74;3.2.1.194;2.4.1.25;3.2.1.58
MNXR185192,1.3.1.102|1.3.1.74;1.3.1.102;1.2.1.80;1.2.1.50;1.1.1.2|1.1.1.71;1.1.1.91;1.2.1.3
MNXR185208,2.5.1.25;2.3.1.184;2.5.1.114;2.5.1.108;2.1.1.193|2.1.1.312|2.1.1.313;2.5.1.43;2.1.1.190
MNXR185236,6.2.1.54;6.2.1.67;6.1.1.7
MNXR185245,1.14.14.80;1.14.14.48;1.14.14.177;1.14.14.154;1.14.14.16;1.14.14.19;1.14.14.43;1.14.14.103;1.14.14.17;1.14.14.42;1.14.14.89;1.14.14.98;1.14.14.55;1.14.14.140;1.14.14.81
MNXR185277,1.3.5.6;5.5.1.-|5.5.1.19;1.14.15.9;1.3.5.6|1.3.99.26|1.3.99.30|1.3.99.31;5.5.1.-|5.5.1.18;1.3.99.27;1.3.5.6|1.3.99.26|1.3.99.28|1.3.99.30|1.3.99.31;4.2.1.131;1.3.8.2;1.1.98.4;1.6.5.2
MNXR185291,1.1.2.6;1.8.2.6;2.8.5.2;1.9.3.1;1.7.2.3;1.11.1.5;1.7.2.8;1.8.2.3;1.7.2.4;1.3.2.3;1.1.2.8;1.7.2.1|1.9.3.1|7.1.1.9
MNXR185326,1.2.1.67;1.2.1.7;1.14.13.2|1.14.13.33;1.8.1.15|1.8.1.9;1.14.13.84;1.2.1.5;1.3.1.28;1.6.5.2
MNXR185330,1.14.19.3;1.14.19.47;1.14.19.25;1.14.19.35;1.14.19.12;1.14.19.14;1.14.19.33;1.14.19.16;1.14.19.39;1.14.19.4;1.14.19.22;1.14.19.23;1.14.19.44;1.14.19.6;1.14.19.36;1.14.19.30;1.13.11.77;1.13.11.62;1.14.19.34;1.14.19.31
MNXR185339,3.4.16.2;3.4.17.1;3.4.16.5;3.4.18.1;3.4.17.3;3.4.17.15;3.4.17.19;3.4.17.18;3.4.17.4;3.4.11.1|3.4.11.9
MNXR185344,1.14.19.69;1.14.-.-|1.14.13.232|1.14.13.233;1.14.18.3;1.14.14.1;1.14.14.154;1.14.14.32;1.14.14.26;1.14.14.158;1.14.14.48;1.14.14.25;1.14.14.139;1.14.14.147;1.14.14.37;1.14.14.176
